price,monthly_rent,size,price_per_sqm,noi_monthly,cap_rate,gross_yield,coc_return,monthly_cash_flow,annual_cash_flow,break_even_ratio,expected_appreciation,total_return,url,location,is_valid,noi_annual
235560.0,1272.709788384776,45.0,5234.666666666667,794.2562222432118,4.0461346013408654,6.483493573024838,3.729156314599876,794.2562222432118,9531.074666918543,0.375932966421811,3.0,6.7291563145998765,https://www.idealista.pt/en/imovel/33799532/,"travessa Parreiras, 74, Campo de Santana - Santa Marta, Santo António",True,9531.074666918543
280000.0,1141.7361594731572,40.0,7000.0,632.3917072907852,2.7102501741033653,4.8931549691706735,2.4979264277450373,632.3917072907852,7588.700487489423,0.4461139712150343,3.0,5.497926427745037,https://www.idealista.pt/en/imovel/34032579/,"rua do Figueiredo, Centro, Belém",True,7588.700487489423
285500.0,1332.7669348213062,50.0,5710.0,786.4408919165639,3.3055308942202335,5.601822493119325,3.0465722527375427,786.4408919165639,9437.290702998767,0.40991866517006004,3.0,6.046572252737542,https://www.idealista.pt/en/imovel/34020888/,"Centro, Campolide",True,9437.290702998767
290000.0,1403.0267447410076,52.0,5576.923076923077,840.209132249113,3.476727443789433,5.805627909273134,3.2043570910501686,840.209132249113,10082.509586989356,0.4011453200029969,3.0,6.204357091050168,https://www.idealista.pt/en/imovel/33983484/,"rua Alfredo Roque Gameiro, 1, Entrecampos, Avenidas Novas",True,10082.509586989356
225000.0,1286.7435206813188,42.0,5357.142857142857,818.3645573723078,4.364610972652308,6.862632110300367,4.022682924103509,818.3645573723078,9820.374688467693,0.36400335869654016,3.0,7.022682924103509,https://www.idealista.pt/en/imovel/33934029/,"rua São Cristóvão, Mouraria - Castelo, Santa Maria Maior",True,9820.374688467693
199000.0,1296.9675251571366,50.0,3980.0,857.2860544653281,5.169564147529616,7.820909699440019,4.76457525117937,857.2860544653281,10287.432653583937,0.339007309098613,3.0,7.76457525117937,https://www.idealista.pt/en/imovel/33979648/,"rua de Santa Marinha, 58, Graça, São Vicente",True,10287.432653583937
275000.0,1362.1959413704744,50.0,5500.0,823.4112574178653,3.593067305096139,5.94412774416207,3.311582769673861,823.4112574178653,9880.935089014383,0.3955265667658282,3.0,6.311582769673861,https://www.idealista.pt/en/imovel/34062281/,"rua Passos Manuel, Estefânia, São Jorge de Arroios, Arroios",True,9880.935089014383
295000.0,1358.312340809031,48.0,6145.833333333333,796.8156996129193,3.241284201815265,5.5253383354943635,2.987358711350475,796.8156996129193,9561.788395355032,0.41337814899161995,3.0,5.987358711350475,https://www.idealista.pt/en/imovel/34041352/,"rua Paz à Ajuda, Calçada da Ajuda - Belém, Ajuda",True,9561.788395355032
272000.0,1199.717724995192,42.0,6476.190476190476,690.429555662628,3.0460127455704176,5.292872316155258,2.80738501895891,690.429555662628,8285.154667951536,0.42450666412768473,3.0,5.80738501895891,https://www.idealista.pt/en/imovel/33957087/,"rua Comandante Nunes da Silva, 1, Centro, Ajuda",True,8285.154667951536
288000.0,1503.499084627203,57.0,5052.631578947368,926.9392310868506,3.86224679619521,6.264579519280013,3.5596744665393643,926.9392310868506,11123.270773042206,0.3834786861099501,3.0,6.559674466539365,https://www.idealista.pt/en/imovel/34005065/,"travessa do Oleiro, Nn, Santa Catarina, Misericórdia",True,11123.270773042206
239000.0,1297.6550118732157,45.0,5311.111111111111,811.1968766401678,4.072955029155654,6.515422653756732,3.7538756029084372,811.1968766401678,9734.362519682014,0.3748747785675536,3.0,6.753875602908437,https://www.idealista.pt/en/imovel/34037932/,"rua Maria Pia, Nn, Prazeres - Maria Pia, Campo de Ourique",True,9734.362519682014
210000.0,1123.9459048035546,40.0,5250.0,699.1145600349859,3.9949403430570616,6.422548027448884,3.681972666412039,699.1145600349859,8389.37472041983,0.37798202115681145,3.0,6.6819726664120385,https://www.idealista.pt/en/imovel/34020973/,"rua Carlos Ribeiro, Centro, Penha de França",True,8389.37472041983
288000.0,1552.5530467906508,60.0,4800.0,968.1445593041467,4.033935663767278,6.468971028294377,3.7179130541633896,968.1445593041467,11617.73471164976,0.37641772607677404,3.0,6.71791305416339,https://www.idealista.pt/en/imovel/34014664/,"travessa do Oleiro, Santa Catarina, Misericórdia",True,11617.73471164976
299500.0,1789.7286873991209,79.0,3791.1392405063293,1153.9554307485948,4.623527602331599,7.170866193251904,4.261315762517602,1153.9554307485948,13847.465168983137,0.3552344336472853,3.0,7.261315762517602,https://www.idealista.pt/en/imovel/34005974/,"rua Paio Peres Correia, Alto de São João - Alto do Varejão, Penha de França",True,13847.465168983137
210000.0,1451.6071043540558,58.0,3620.689655172414,974.3499676574069,5.567714100899467,8.294897739166032,5.131533733547896,974.3499676574069,11692.199611888882,0.3287784520102783,3.0,8.131533733547897,https://www.idealista.pt/en/imovel/33985662/,,True,11692.199611888882
299900.0,1521.2376654348407,67.0,4476.119402985075,927.9563056319329,3.713062910164453,6.086979654957682,3.422177797386593,927.9563056319329,11135.475667583194,0.38999912589813523,3.0,6.422177797386593,https://www.idealista.pt/en/imovel/34024577/,"rua Cláudio Nunes, 85, Arneiros, Benfica",True,11135.475667583194
275000.0,1260.2599444286059,46.0,5978.260869565217,737.7850199866956,3.2194255417601263,5.499316121143007,2.9672124808849087,737.7850199866956,8853.420239840347,0.4145771090731581,3.0,5.967212480884909,https://www.idealista.pt/en/imovel/33928601/,"rua Francisco Sanches, 182, Alameda - Praça do Chile - Almirante Reis, São Jorge de Arroios, Arroios",True,8853.420239840347
275000.0,1435.7144190543788,57.0,4824.561403508772,885.1667786723449,3.8625459432975053,6.264935646782745,3.559950178154383,885.1667786723449,10622.00134406814,0.3834659825626377,3.0,6.5599501781543825,https://www.idealista.pt/en/imovel/33995907/,"estrada de Chelas, 6, Santa Apolónia - Cruz da Pedra, Penha de França",True,10622.00134406814
250000.0,1220.4144403366945,52.0,4807.692307692308,733.4814632161567,3.520711023437552,5.857989313616133,3.2448949524770065,733.4814632161567,8801.77755859388,0.3989898521572722,3.0,6.244894952477006,https://www.idealista.pt/en/imovel/34057779/,"Graça, São Vicente",True,8801.77755859388
299000.0,1766.4881996869713,72.0,4152.777777777777,1135.0167544037226,4.555251188242365,7.089584747907576,4.198388191928447,1135.0167544037226,13620.201052844672,0.3574727787002189,3.0,7.198388191928447,https://www.idealista.pt/en/imovel/34058868/,,True,13620.201052844672
248000.0,1443.059475970297,58.0,4275.862068965517,922.8366264817162,4.4653385152341105,6.982545851469178,4.115519368879364,922.8366264817162,11074.039517780595,0.36049993652464585,3.0,7.115519368879364,https://www.idealista.pt/en/imovel/34055036/,"avenida Doutor Augusto de Castro, Marvila, Lisboa",True,11074.039517780595
292000.0,1334.3722133461533,48.0,6083.333333333333,780.2059925441022,3.2063259967565845,5.48372142471022,2.955139167517589,780.2059925441022,9362.471910529226,0.4153010796083576,3.0,5.955139167517589,https://www.idealista.pt/en/imovel/34062579/,"avenida Almirante Reis, Alameda - Praça do Chile - Almirante Reis, São Jorge de Arroios, Arroios",True,9362.471910529226
249990.0,1736.0416666666667,89.0,2808.876404494382,1166.62,5.6,8.333333333333332,5.161290322580644,1166.62,13999.439999999999,0.328,3.0,8.161290322580644,https://www.idealista.pt/en/imovel/32726243/,"rua Luís Monteiro, 56, Bairro dos Actores - Barão Sabrosa, Penha de França",True,13999.439999999999
225000.0,1484.6230332916284,59.0,3813.5593220338983,984.5833479649679,5.251111189146496,7.917989510888685,4.839733814881562,984.5833479649679,11815.000175579615,0.3368125605716885,3.0,7.839733814881562,https://www.idealista.pt/en/imovel/34031027/,"rua Mestre António Martins, 15, Centro, Penha de França",True,11815.000175579615
268000.0,1312.8489917384074,49.0,5469.3877551020405,790.1264863935955,3.5378797898220697,5.878428321216749,3.2607187002968376,790.1264863935955,9481.517836723146,0.3981588961367518,3.0,6.260718700296838,https://www.idealista.pt/en/imovel/33546055/,"rua da Verónica, Nn, Graça, São Vicente",True,9481.517836723146
247500.0,1306.8824903103505,45.0,5500.0,809.0312918606944,3.9225759605367005,6.336399953019881,3.615277382983134,809.0312918606944,9708.375502328334,0.3809456490089093,3.0,6.615277382983134,https://www.idealista.pt/en/imovel/34050744/,"rua Afonso Domingues, 24, Santa Engrácia, São Vicente",True,9708.375502328334
292000.0,1359.633901507442,49.0,5959.183673469388,801.4258105995846,3.2935307284914437,5.587536581537433,3.0355121921580124,801.4258105995846,9617.109727195015,0.41055764370759334,3.0,6.035512192158013,https://www.idealista.pt/en/imovel/34062215/,"avenida Almirante Reis, 124, Alameda - Praça do Chile - Almirante Reis, São Jorge de Arroios, Arroios",True,9617.109727195015
230000.0,1122.4391061734564,40.0,5750.0,674.5155158523701,3.519211387055844,5.856204032209337,3.24351279912981,674.5155158523701,8094.186190228441,0.39906270893226203,3.0,6.24351279912981,https://www.idealista.pt/en/imovel/34061219/,"rua Frei Fortunato de São Boaventura, Nn, Beato, Lisboa",True,8094.186190228441
285000.0,0.0,72.0,3958.3333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.idealista.pt/en/imovel/34028209/,"São Vicente de Fora, São Vicente",False,
280000.0,1588.6908388127677,67.0,4179.104477611941,1007.8336379360582,4.319287019725963,6.808675023483291,3.9809096955999665,1007.8336379360582,12094.003655232698,0.3656200354946249,3.0,6.9809096955999665,https://www.idealista.pt/en/imovel/34009332/,"rua Bela Flor, Bairro Calçada dos Mestres, Campolide",True,12094.003655232698
225000.0,1318.8329417771217,61.0,3688.5245901639346,845.3196710927823,4.508371579161506,7.033775689477982,4.155181178950696,845.3196710927823,10143.836053113388,0.3590396142564367,3.0,7.155181178950696,https://www.idealista.pt/en/imovel/34062772/,"Olivais, Lisboa",True,10143.836053113388
190000.0,1319.4444444444443,73.0,2602.7397260273974,886.6666666666665,5.599999999999999,8.333333333333332,5.161290322580644,886.6666666666665,10639.999999999998,0.328,3.0,8.161290322580644,https://www.idealista.pt/en/imovel/34034329/,"rua Carlos Ribeiro, Nn, Centro, Penha de França",True,10639.999999999998
140000.0,0.0,41.0,3414.6341463414633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.idealista.pt/en/imovel/34028556/,"rua Veríssimo Dias, 13, Bairro Calçada dos Mestres, Campolide",False,
275000.0,1436.2967486075672,57.0,4824.561403508772,885.6559354970232,3.864680445805192,6.267476721196657,3.5619174615716056,885.6559354970232,10627.871225964278,0.38337538091927625,3.0,6.561917461571605,https://www.idealista.pt/en/imovel/34011921/,"estrada de Chelas, Santa Apolónia - Cruz da Pedra, Penha de França",True,10627.871225964278
200000.0,1388.888888888889,116.0,1724.1379310344828,933.3333333333334,5.6000000000000005,8.333333333333334,5.161290322580645,933.3333333333334,11200.0,0.32799999999999996,3.0,8.161290322580644,https://www.idealista.pt/en/imovel/34052184/,,True,11200.0
240000.0,1421.3652116257833,60.0,4000.0,913.946777765658,4.5697338888282895,7.106826058128917,4.211736303067548,913.946777765658,10967.361333187895,0.3569937055654619,3.0,7.211736303067548,https://www.idealista.pt/en/imovel/34053976/,"Centro, Penha de França",True,10967.361333187895
255000.0,1319.7483344790862,48.0,5312.5,811.0886009624325,3.816887533940859,6.21058039754864,3.517868694876367,811.0886009624325,9733.06321154919,0.385421765822819,3.0,6.517868694876367,https://www.idealista.pt/en/imovel/33993799/,"rua Norberto de Araújo, Alfama, Santa Maria Maior",True,9733.06321154919
150000.0,1041.6666666666667,40.0,3750.0,700.0,5.6000000000000005,8.333333333333332,5.161290322580645,700.0,8400.0,0.32800000000000007,3.0,8.161290322580644,https://www.idealista.pt/en/imovel/34050617/,"rua João do Nascimento Costa, 20 b, Beato, Lisboa",True,8400.0
285000.0,1979.1666666666667,92.0,3097.8260869565215,1330.0,5.6000000000000005,8.333333333333332,5.161290322580645,1330.0,15960.0,0.328,3.0,8.161290322580644,https://www.idealista.pt/en/imovel/34013996/,"estrada do Desvio, Nn, Santa Clara, Lisboa",True,15960.0
245000.0,1569.601826612095,68.0,3602.9411764705883,1032.6322010208264,5.057790372346905,7.687845681365363,4.661557946863507,1032.6322010208264,12391.586412249917,0.34210563245220593,3.0,7.661557946863507,https://www.idealista.pt/en/imovel/33788189/,"rua General Taborda, 28, Centro, Campolide",True,12391.586412249917
285000.0,1214.125491743901,42.0,6785.714285714285,687.3654130648767,2.8941701602731658,5.11210733365853,2.6674379357356366,687.3654130648767,8248.384956778522,0.4338596646401155,3.0,5.667437935735636,https://www.idealista.pt/en/imovel/33992805/,"rua Prior Coutinho, Nn, Campo de Santana - Santa Marta, Santo António",True,8248.384956778522
215000.0,1392.6494540054348,50.0,4300.0,918.9922080312319,5.129258835523156,7.772927185146614,4.727427498178023,918.9922080312319,11027.906496374784,0.34011232662455376,3.0,7.727427498178023,https://www.idealista.pt/en/imovel/34026676/,"rua de São Lázaro, Pena, Arroios",True,11027.906496374784
239000.0,1471.2983421853346,50.0,4780.0,957.0572741023477,4.8053084892168085,7.38727201097239,4.4288557504302375,957.0572741023477,11484.687289228172,0.3495151549747411,3.0,7.4288557504302375,https://www.idealista.pt/en/imovel/34017690/,"Alfama, Santa Maria Maior",True,11484.687289228172
269000.0,1868.0555555555557,70.0,3842.8571428571427,1255.3333333333335,5.6000000000000005,8.333333333333334,5.161290322580646,1255.3333333333335,15064.000000000002,0.32799999999999996,3.0,8.161290322580646,https://www.idealista.pt/en/imovel/34051152/,"Anjos, Arroios",True,15064.000000000002
295000.0,1956.1525426804785,85.0,3470.5882352941176,1299.0014691849353,5.2840737729556695,7.957230682090083,4.870114076456837,1299.0014691849353,15588.017630219223,0.33594060747177806,3.0,7.870114076456837,https://www.idealista.pt/en/imovel/34026852/,"rua Doutor João de Barros, Arneiros, Benfica",True,15588.017630219223
210000.0,1458.3333333333333,54.0,3888.8888888888887,980.0,5.6000000000000005,8.333333333333332,5.161290322580645,980.0,11760.0,0.32799999999999996,3.0,8.161290322580644,https://www.idealista.pt/en/imovel/33969959/,"Baixa, Santa Maria Maior",True,11760.0
225000.0,1226.1724698212718,47.0,4787.234042553191,767.4848746498683,4.093252664799298,6.539586505713449,3.7725831011975095,767.4848746498683,9209.81849579842,0.3740808136381192,3.0,6.77258310119751,https://www.idealista.pt/en/imovel/34030552/,"estrada Loureiro, 13, Prazeres, Estrela",True,9209.81849579842
290000.0,1776.8294485189576,76.0,3815.7894736842104,1154.203403422591,4.776014083127963,7.352397718009479,4.401856297813791,1154.203403422591,13850.440841071093,0.35041407357095794,3.0,7.401856297813791,https://www.idealista.pt/en/imovel/33990050/,"rua Professor Veiga Beirão, Nn, São João de Brito, Alvalade",True,13850.440841071093
290000.0,1776.8294485189576,76.0,3815.7894736842104,1154.203403422591,4.776014083127963,7.352397718009479,4.401856297813791,1154.203403422591,13850.440841071093,0.35041407357095794,3.0,7.401856297813791,https://www.idealista.pt/en/imovel/34041889/,"rua Professor Veiga Beirão, Nn, São João de Brito, Alvalade",True,13850.440841071093
290000.0,1776.8294485189576,76.0,3815.7894736842104,1154.203403422591,4.776014083127963,7.352397718009479,4.401856297813791,1154.203403422591,13850.440841071093,0.35041407357095794,3.0,7.401856297813791,https://www.idealista.pt/en/imovel/34005229/,"rua Professor Veiga Beirão, Nn, São João de Brito, Alvalade",True,13850.440841071093
230000.0,1310.504050824082,50.0,4600.0,832.4900693588957,4.343426448829021,6.837412439082168,4.003158017353936,832.4900693588957,9989.880832306748,0.36475582136857776,3.0,7.003158017353936,https://www.idealista.pt/en/imovel/34013648/,"rua do Olival, Lapa, Estrela",True,9989.880832306748
250000.0,0.0,45.0,5555.555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.idealista.pt/en/imovel/34037683/,"rua 3, Alvito - Quinta do Jacinto, Alcântara",False,
299000.0,1298.4378327435106,47.0,6361.702127659574,741.8544461712156,2.977342258881133,5.211121736763253,2.7440942478167125,741.8544461712156,8902.253354054588,0.4286561686178477,3.0,5.7440942478167125,https://www.idealista.pt/en/imovel/34002042/,"Pena, Arroios",True,8902.253354054588
298000.0,0.0,41.0,7268.292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.idealista.pt/en/imovel/34058782/,"Santa Catarina, Misericórdia",False,
300000.0,1412.809039527072,54.0,5555.555555555556,836.7595932027405,3.347038372810961,5.651236158108288,3.084827993374158,836.7595932027405,10041.115118432885,0.4077334092632647,3.0,6.084827993374158,https://www.idealista.pt/en/imovel/34020448/,"rua 1º de Maio, 63, Largo do Calvário - Lx Factory, Alcântara",True,10041.115118432885
225000.0,1217.0870007631759,44.0,5113.636363636364,759.8530806410677,4.0525497634190275,6.491130670736939,3.7350689063769837,759.8530806410677,9118.236967692812,0.37567891188994634,3.0,6.735068906376984,https://www.idealista.pt/en/imovel/34049858/,"rua Mestre António Martins, Centro, Penha de França",True,9118.236967692812
265000.0,1599.1435958862185,62.0,4274.193548387097,1034.1139538777568,4.682780168503049,7.241404962503631,4.3159264225834555,1034.1139538777568,12409.36744653308,0.35333264846383716,3.0,7.3159264225834555,https://www.idealista.pt/en/imovel/33984272/,"rua Doutor José Saraiva, Olivais, Lisboa",True,12409.36744653308
285000.0,1652.8489200509327,70.0,4071.4285714285716,1055.8930928427835,4.445865654074878,6.959363873898663,4.097572031405417,1055.8930928427835,12670.717114113402,0.36116781150799554,3.0,7.097572031405417,https://www.idealista.pt/en/imovel/34032986/,,True,12670.717114113402
260000.0,1805.5555555555557,92.0,2826.086956521739,1213.3333333333335,5.6000000000000005,8.333333333333334,5.161290322580646,1213.3333333333335,14560.000000000002,0.32799999999999996,3.0,8.161290322580646,https://www.idealista.pt/en/imovel/33985351/,"rua Barata Feyo, Santa Clara, Lisboa",True,14560.000000000002
199500.0,1371.1165019171485,44.0,4534.090909090909,918.9878616104047,5.527746536002434,8.247317304764804,5.0946972682050085,918.9878616104047,11027.854339324856,0.3297521688890477,3.0,8.094697268205008,https://www.idealista.pt/en/imovel/34060865/,"rua do Terreirinho, Mouraria - Castelo, Santa Maria Maior",True,11027.854339324856
280000.0,1280.0,40.0,7000.0,748.5333333333333,3.2079999999999997,5.485714285714286,2.9566820276497694,748.5333333333333,8982.4,0.41520833333333335,3.0,5.956682027649769,https://www.idealista.pt/en/imovel/34057686/,"beco das Farinhas, 5, Mouraria - Castelo, Santa Maria Maior",True,8982.4
165000.0,0.0,105.0,1571.4285714285713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.idealista.pt/en/imovel/33995413/,"rua Cotovelo, Bairro da Serafina, Campolide",False,
299000.0,1889.6942604890314,79.0,3784.8101265822784,1238.5098454774532,4.970608075494795,7.584057232731898,4.581205599534374,1238.5098454774532,14862.118145729437,0.34459776304927714,3.0,7.581205599534374,https://www.idealista.pt/en/imovel/34022548/,"rua da Graça, Graça, São Vicente",True,14862.118145729437
240000.0,1421.3652116257833,60.0,4000.0,913.946777765658,4.5697338888282895,7.106826058128917,4.211736303067548,913.946777765658,10967.361333187895,0.3569937055654619,3.0,7.211736303067548,https://www.idealista.pt/en/imovel/33988425/,"Centro, Penha de França",True,10967.361333187895
240000.0,1421.3652116257833,60.0,4000.0,913.946777765658,4.5697338888282895,7.106826058128917,4.211736303067548,913.946777765658,10967.361333187895,0.3569937055654619,3.0,7.211736303067548,https://www.idealista.pt/en/imovel/34037837/,"Centro, Penha de França",True,10967.361333187895
245000.0,1585.200080645723,67.0,3656.716417910448,1045.734734409074,5.1219660460852605,7.764245292958644,4.720706033258304,1045.734734409074,12548.816812908888,0.34031372621234074,3.0,7.720706033258304,https://www.idealista.pt/en/imovel/33984467/,"Alto dos Moinhos, São Domingos de Benfica",True,12548.816812908888
245000.0,1633.8841429892889,70.0,3500.0,1086.6293467776693,5.322266188298788,8.002697843212843,4.905314459261556,1086.6293467776693,13039.55216133203,0.33494100457477,3.0,7.905314459261556,https://www.idealista.pt/en/imovel/34020124/,"rua Abel Botelho, Estrada de Benfica, São Domingos de Benfica",True,13039.55216133203
247500.0,0.0,40.0,6187.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.idealista.pt/en/imovel/34052765/,"Santa Engrácia, São Vicente",False,
300000.0,1420.2793052445375,50.0,6000.0,843.0346164054115,3.3721384656216458,5.68111722097815,3.1079617194669544,843.0346164054115,10116.415396864937,0.4064304018988283,3.0,6.107961719466955,https://www.idealista.pt/en/imovel/34061637/,"Campo de Santana - Santa Marta, Santo António",True,10116.415396864937
300000.0,1471.5586940696744,77.0,3896.103896103896,886.1093030185265,3.5444372120741057,5.886234776278698,3.2667624074415724,886.1093030185265,10633.311636222317,0.39784304452855784,3.0,6.266762407441572,https://www.idealista.pt/en/imovel/33982707/,"Marvila, Lisboa",True,10633.311636222317
239000.0,0.0,40.0,5975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.idealista.pt/en/imovel/33989995/,"Alto de Alcântara, Alcântara",False,
255000.0,1770.8333333333333,77.0,3311.688311688312,1190.0,5.6000000000000005,8.333333333333332,5.161290322580645,1190.0,14280.0,0.32799999999999996,3.0,8.161290322580644,https://www.idealista.pt/en/imovel/33985055/,"Alto de São João - Alto do Varejão, Penha de França",True,14280.0
285000.0,1219.8632825158982,43.0,6627.906976744186,692.1851573133545,2.914463820266756,5.136266452698518,2.6861417698311114,692.1851573133545,8306.221887760254,0.43257152892924017,3.0,5.686141769831112,https://www.idealista.pt/en/imovel/34033913/,"rua Carlos Pereira, Estrada de Benfica, São Domingos de Benfica",True,8306.221887760254
255000.0,1413.7152544945961,61.0,4180.327868852459,890.0208137754607,4.188333241296286,6.652777668209864,3.860214968936669,890.0208137754607,10680.249765305529,0.3704384168269843,3.0,6.860214968936669,https://www.idealista.pt/en/imovel/34034170/,"Bairro Novo, Carnide",True,10680.249765305529
245000.0,1451.6071043540558,58.0,4224.137931034483,933.5166343240735,4.5723263721995435,7.109912347856599,4.214125688663174,933.5166343240735,11202.199611888882,0.3569081940119913,3.0,7.214125688663174,https://www.idealista.pt/en/imovel/34061324/,,True,11202.199611888882
292000.0,1399.8609297610487,79.0,3696.2025316455697,835.2165143326142,3.43239663424362,5.752853136004309,3.163499202067853,835.2165143326142,10022.59817199137,0.4033575074667005,3.0,6.163499202067853,https://www.idealista.pt/en/imovel/34058801/,"Marvila, Lisboa",True,10022.59817199137
