url,price,comparable_count,avg_price_per_sqm,estimated_monthly_rent,estimated_annual_rent,gross_rental_yield,reason
https://www.idealista.pt/en/imovel/32726243/,249990.0,20,21.471210973852607,1736.0416666666667,20832.5,8.333333333333332,Valid estimate
https://www.idealista.pt/en/imovel/34031027/,225000.0,65,25.190330484761258,1463.9541413908114,17567.449696689735,7.807755420750993,Valid estimate
https://www.idealista.pt/en/imovel/33546055/,268000.0,17,27.497218673134324,1296.197662368709,15554.371948424508,5.803870130009145,Valid estimate
https://www.idealista.pt/en/imovel/34050744/,247500.0,11,27.017084243499337,1220.3551096693327,14644.261316031992,5.916873259002825,Valid estimate
https://www.idealista.pt/en/imovel/34062215/,292000.0,51,27.39707600541089,1330.455974587213,15965.471695046555,5.4676272928241625,Valid estimate
https://www.idealista.pt/en/imovel/34061219/,230000.0,42,27.822963421000768,1112.2110431541403,13346.532517849682,5.802840225152036,Valid estimate
https://www.idealista.pt/en/imovel/34028209/,285000.0,8,21.96571235170182,1648.0368824108718,19776.442588930462,6.939102662782619,Valid estimate
https://www.idealista.pt/en/imovel/34009332/,280000.0,189,24.210444294799796,1601.5482018526102,19218.578422231323,6.863778007939758,Valid estimate
https://www.idealista.pt/en/imovel/34062772/,225000.0,10,22.21434415143107,1334.1702573996185,16010.043088795423,7.115574706131299,Valid estimate
https://www.idealista.pt/en/imovel/34034329/,190000.0,203,24.507878959307508,1319.4444444444443,15833.333333333332,8.333333333333332,Valid estimate
https://www.idealista.pt/en/imovel/34028556/,140000.0,37,26.525966544816754,972.2222222222222,11666.666666666666,8.333333333333332,Valid estimate
https://www.idealista.pt/en/imovel/34011921/,275000.0,71,25.864326481277224,1435.0813551307401,17220.97626156888,6.2621731860250485,Valid estimate
https://www.idealista.pt/en/imovel/34052184/,200000.0,158,23.104883004597724,1388.888888888889,16666.666666666668,8.333333333333334,Valid estimate
https://www.idealista.pt/en/imovel/34053976/,240000.0,24,24.34054788391036,1453.8292348692123,17445.95081843055,7.269146174346062,Valid estimate
https://www.idealista.pt/en/imovel/33993799/,255000.0,73,27.222472008508287,1317.602043924167,15811.224527090004,6.200480206701962,Valid estimate
https://www.idealista.pt/en/imovel/34050617/,150000.0,39,26.726713206465483,1041.6666666666667,12500.0,8.333333333333332,Valid estimate
https://www.idealista.pt/en/imovel/34013996/,285000.0,235,24.184456433841827,1979.1666666666667,23750.0,8.333333333333332,Valid estimate
https://www.idealista.pt/en/imovel/33788189/,245000.0,45,23.398318586442397,1579.6587777003022,18955.905332403625,7.737104217307603,Valid estimate
https://www.idealista.pt/en/imovel/33992805/,285000.0,43,27.730692891639723,1192.3876941738295,14308.652330085954,5.02057976494244,Valid estimate
https://www.idealista.pt/en/imovel/34026676/,215000.0,39,26.664062724404683,1360.0170254306431,16320.204305167717,7.590792700078008,Valid estimate
https://www.idealista.pt/en/imovel/34017690/,239000.0,26,28.15893399579409,1440.508394623689,17286.100735484266,7.232678132001785,Valid estimate
https://www.idealista.pt/en/imovel/34051152/,269000.0,28,28.18106219590995,1868.0555555555557,22416.666666666668,8.333333333333334,Valid estimate
https://www.idealista.pt/en/imovel/34026852/,295000.0,202,23.737945829399234,1972.0680810201306,23664.81697224157,8.021971854997142,Valid estimate
https://www.idealista.pt/en/imovel/33969959/,210000.0,24,28.203991484700726,1458.3333333333333,17500.0,8.333333333333332,Valid estimate
https://www.idealista.pt/en/imovel/34030552/,225000.0,41,26.768630459011664,1249.7329635823203,14996.795562987843,6.665242472439041,Valid estimate
https://www.idealista.pt/en/imovel/33990050/,290000.0,204,23.893370341912185,1797.839753750756,21574.07704500907,7.439336912072093,Valid estimate
https://www.idealista.pt/en/imovel/34041889/,290000.0,204,23.893370341912185,1797.839753750756,21574.07704500907,7.439336912072093,Valid estimate
https://www.idealista.pt/en/imovel/34005229/,290000.0,204,23.893370341912185,1797.839753750756,21574.07704500907,7.439336912072093,Valid estimate
https://www.idealista.pt/en/imovel/34013648/,230000.0,48,26.484108015000785,1331.2664871732004,15975.197846078405,6.945738193947132,Valid estimate
https://www.idealista.pt/en/imovel/34037683/,250000.0,16,28.83813430629468,1306.3817433640597,15676.580920368717,6.270632368147487,Valid estimate
https://www.idealista.pt/en/imovel/34002042/,299000.0,8,26.603766888412135,1247.9340086460893,14975.208103753072,5.008430803930794,Valid estimate
https://www.idealista.pt/en/imovel/34058782/,298000.0,1,0,0,0,0,Insufficient comparables (1)
https://www.idealista.pt/en/imovel/34020448/,300000.0,60,25.4410270912104,1364.5639733293299,16374.767679951958,5.458255893317319,Valid estimate
https://www.idealista.pt/en/imovel/34049858/,225000.0,60,27.12145173401377,1206.1177091570514,14473.412509884616,6.432627782170941,Valid estimate
https://www.idealista.pt/en/imovel/33984272/,265000.0,82,26.27709291763826,1585.9454427438686,19031.345312926424,7.181639740726952,Valid estimate
https://www.idealista.pt/en/imovel/34032986/,285000.0,34,23.96232296749833,1673.8478878522149,20086.17465422658,7.047780580430378,Valid estimate
https://www.idealista.pt/en/imovel/33985351/,260000.0,215,24.671041650696807,1805.5555555555557,21666.666666666668,8.333333333333334,Valid estimate
https://www.idealista.pt/en/imovel/34060865/,199500.0,10,29.7034188034188,1309.300911213087,15711.610934557044,7.875494202785485,Valid estimate
https://www.idealista.pt/en/imovel/34057686/,280000.0,5,32.22222222222222,1280.0,15360.0,5.485714285714286,Valid estimate
https://www.idealista.pt/en/imovel/33995413/,165000.0,219,24.06275813431496,1145.8333333333333,13750.0,8.333333333333332,Valid estimate
https://www.idealista.pt/en/imovel/34022548/,299000.0,109,24.52398085577103,1920.9912632319,23051.895158782798,7.709663932703277,Valid estimate
https://www.idealista.pt/en/imovel/33988425/,240000.0,24,24.34054788391036,1453.8292348692123,17445.95081843055,7.269146174346062,Valid estimate
https://www.idealista.pt/en/imovel/34037837/,240000.0,24,24.34054788391036,1453.8292348692123,17445.95081843055,7.269146174346062,Valid estimate
https://www.idealista.pt/en/imovel/33984467/,245000.0,126,24.679264262924665,1621.6353806362736,19459.624567635285,7.942703905157258,Valid estimate
https://www.idealista.pt/en/imovel/34020124/,245000.0,180,24.235509364308093,1660.5960133482,19927.152160178397,8.133531493950366,Valid estimate
https://www.idealista.pt/en/imovel/34052765/,247500.0,1,0,0,0,0,Insufficient comparables (1)
https://www.idealista.pt/en/imovel/34061637/,300000.0,39,27.800217092319482,1405.1377210091325,16861.65265210959,5.620550884036531,Valid estimate
https://www.idealista.pt/en/imovel/33982707/,300000.0,16,20.028263754515063,1512.16528238301,18145.98338859612,6.048661129532039,Valid estimate
https://www.idealista.pt/en/imovel/33989995/,239000.0,0,0,0,0,0,Insufficient comparables (0)
https://www.idealista.pt/en/imovel/33985055/,255000.0,200,23.86213705352261,1770.8333333333333,21250.0,8.333333333333332,Valid estimate
https://www.idealista.pt/en/imovel/34033913/,285000.0,56,27.939862309758517,1203.869103524782,14446.429242297385,5.068922541156977,Valid estimate
https://www.idealista.pt/en/imovel/34034170/,255000.0,12,22.11827721485234,1352.2107810668047,16226.529372801655,6.363344852079081,Valid estimate
https://www.idealista.pt/en/imovel/34061324/,245000.0,73,26.252305390148553,1502.0511621647272,18024.613945976726,7.356985284072133,Valid estimate
https://www.idealista.pt/en/imovel/34058801/,292000.0,6,20.0,1507.8969482123114,18094.763378547737,6.196836773475253,Valid estimate
https://www.idealista.pt/en/imovel/34055110/,250000.0,43,26.561273301101895,1332.0043446768318,15984.052136121982,6.393620854448792,Valid estimate
https://www.idealista.pt/en/imovel/34044237/,245000.0,8,22.511816584583684,1252.527645483797,15030.331745805564,6.134829284002271,Valid estimate
https://www.idealista.pt/en/imovel/34030538/,299900.0,11,24.442608361396854,999.6666666666666,11996.0,4.0,Valid estimate
https://www.idealista.pt/en/imovel/34020268/,259000.0,19,25.461276852023154,1265.9639890143887,15191.567868172664,5.8654702193716854,Valid estimate
https://www.idealista.pt/en/imovel/33625362/,299900.0,9,21.545279666159196,1474.2864552710607,17691.43746325273,5.899112191814848,Valid estimate
https://www.idealista.pt/en/imovel/34053475/,280000.0,168,24.02283997481864,1540.6892802451994,18488.271362942392,6.6029540581937125,Valid estimate
https://www.idealista.pt/en/imovel/33853736/,250000.0,37,24.420321647317945,1305.9597497974448,15671.516997569339,6.268606799027736,Valid estimate
https://www.idealista.pt/en/imovel/34030535/,293000.0,66,24.116257213632213,2034.7222222222222,24416.666666666664,8.333333333333332,Valid estimate
https://www.idealista.pt/en/imovel/34042836/,299000.0,77,27.22193891766835,1351.8889982612156,16222.667979134589,5.425641464593508,Valid estimate
https://www.idealista.pt/en/imovel/34055706/,300000.0,31,27.1714233970828,1364.9758672784458,16379.71040734135,5.459903469113783,Valid estimate
https://www.idealista.pt/en/imovel/34047387/,248000.0,142,23.87209851913775,1722.2222222222222,20666.666666666664,8.333333333333332,Valid estimate
https://www.idealista.pt/en/imovel/34048706/,260000.0,118,24.229143973684955,1631.7211535612405,19580.653842734886,7.531020708744187,Valid estimate
https://www.idealista.pt/en/imovel/34050563/,285000.0,111,25.043583960787902,1558.9413295988925,18707.29595518671,6.563963493047968,Valid estimate
https://www.idealista.pt/en/imovel/33832574/,229000.0,46,27.313159106421093,1225.0179115263231,14700.214938315878,6.4193078333257105,Valid estimate
https://www.idealista.pt/en/imovel/34034237/,250000.0,67,24.845055135868677,1698.641756267041,20383.70107520449,8.153480430081798,Valid estimate
https://www.idealista.pt/en/imovel/34000565/,280000.0,118,24.26573623942282,1541.3581441226524,18496.29772947183,6.605820617668511,Valid estimate
https://www.idealista.pt/en/imovel/34037766/,290000.0,20,26.834798331604304,1310.4074882264686,15724.889858717623,5.422375813350904,Valid estimate
https://www.idealista.pt/en/imovel/34014617/,215000.0,26,27.13255879610784,1087.0417447029479,13044.500936435375,6.067209737876919,Valid estimate
https://www.idealista.pt/en/imovel/34027843/,300000.0,68,26.85531086518636,1369.5072791413095,16434.087349695714,5.478029116565239,Valid estimate
https://www.idealista.pt/en/imovel/34002154/,239900.0,119,24.937762484750795,1479.7453564657415,17756.944277588897,7.401810870191286,Valid estimate
https://www.idealista.pt/en/imovel/34028179/,220000.0,0,0,0,0,0,Insufficient comparables (0)
https://www.idealista.pt/en/imovel/34050979/,280000.0,33,24.42903691126578,1560.732310462988,18728.787725555856,6.688852759127091,Valid estimate
https://www.idealista.pt/en/imovel/34047662/,299000.0,161,24.63937629455256,1795.239110964231,21542.86933157077,7.204973020592231,Valid estimate
https://www.idealista.pt/en/imovel/33976954/,295000.0,178,24.20963292493485,1674.4476352475106,20093.371622970128,6.811312414566145,Valid estimate
https://www.idealista.pt/en/imovel/34053759/,289000.0,165,24.230996032474973,1812.3680550413405,21748.416660496085,7.52540368875297,Valid estimate
https://www.idealista.pt/en/imovel/33256934/,260000.0,175,24.11404928456317,1693.9188970074401,20327.02676408928,7.818087216957416,Valid estimate
https://www.idealista.pt/en/imovel/34041499/,250000.0,211,24.705051034395048,1736.111111111111,20833.333333333332,8.333333333333332,Valid estimate
https://www.idealista.pt/en/imovel/34003524/,196300.0,24,26.948595987135548,1078.1125567493007,12937.350680991607,6.590601467647278,Valid estimate
https://www.idealista.pt/en/imovel/34013579/,200000.0,183,24.342425731892156,1388.888888888889,16666.666666666668,8.333333333333334,Valid estimate
https://www.idealista.pt/en/imovel/34028316/,250000.0,59,27.307533582297253,1359.2219116369683,16310.66293964362,6.524265175857448,Valid estimate
https://www.idealista.pt/en/imovel/34003718/,170000.0,52,26.33368133356346,1180.5555555555557,14166.666666666668,8.333333333333334,Valid estimate
https://www.idealista.pt/en/imovel/34003355/,219000.0,152,24.372324067147076,1520.8333333333333,18250.0,8.333333333333332,Valid estimate
https://www.idealista.pt/en/imovel/33954045/,299000.0,204,24.10116088911402,2076.3888888888887,24916.666666666664,8.333333333333332,Valid estimate
https://www.idealista.pt/en/imovel/34003381/,289000.0,70,24.98598065469126,1499.9521677581974,17999.426013098368,6.228175091037498,Valid estimate
https://www.idealista.pt/en/imovel/33987737/,275000.0,178,23.779353799977468,1639.4488635421503,19673.386362505804,7.153958677274838,Valid estimate
https://www.idealista.pt/en/imovel/34002988/,288000.0,119,24.166117428976758,1543.8408833738497,18526.090600486197,6.432670347391041,Valid estimate
https://www.idealista.pt/en/imovel/34044946/,235000.0,65,26.414434314246446,1415.2464930348976,16982.95791641877,7.226790602731392,Valid estimate
https://www.idealista.pt/en/imovel/34008276/,275000.0,31,26.373459674549785,1909.7222222222222,22916.666666666664,8.333333333333332,Valid estimate
https://www.idealista.pt/en/imovel/33843371/,180000.0,67,25.849308740955507,1250.0,15000.0,8.333333333333332,Valid estimate
https://www.idealista.pt/en/imovel/34050773/,270000.0,84,24.85413419748656,1438.5795628226144,17262.954753871374,6.393686945878287,Valid estimate
https://www.idealista.pt/en/imovel/33979639/,265000.0,66,25.084415374591668,1517.6469501437148,18211.763401724576,6.872363547820595,Valid estimate
https://www.idealista.pt/en/imovel/33929639/,250000.0,212,24.57028913906624,1736.111111111111,20833.333333333332,8.333333333333332,Valid estimate
https://www.idealista.pt/en/imovel/34008493/,269000.0,165,24.422370528437366,1597.593423840478,19171.121086085735,7.126810812671278,Valid estimate
https://www.idealista.pt/en/imovel/34044220/,300000.0,71,27.181847025812292,1368.4790870552483,16421.74904466298,5.473916348220994,Valid estimate
https://www.idealista.pt/en/imovel/33993160/,259000.0,70,26.87651686885912,1343.5088471133304,16122.106165359965,6.224751415196898,Valid estimate
https://www.idealista.pt/en/imovel/33982678/,235000.0,41,27.609985763246293,1133.5282996177057,13602.339595412468,5.7882296150691355,Valid estimate
https://www.idealista.pt/en/imovel/34033181/,257000.0,41,27.985199277186133,1125.2495976383098,13502.995171659717,5.254083724381213,Valid estimate
https://www.idealista.pt/en/imovel/34046084/,160000.0,16,26.41865970195166,1111.111111111111,13333.333333333332,8.333333333333332,Valid estimate
https://www.idealista.pt/en/imovel/33993159/,265000.0,66,25.084415374591668,1517.6469501437148,18211.763401724576,6.872363547820595,Valid estimate
https://www.idealista.pt/en/imovel/34003122/,299000.0,230,24.067355228635417,2076.3888888888887,24916.666666666664,8.333333333333332,Valid estimate
https://www.idealista.pt/en/imovel/33995335/,295000.0,183,23.902128937889394,1726.5486150842828,20718.583381011395,7.023248603732676,Valid estimate
https://www.idealista.pt/en/imovel/34039074/,250000.0,43,27.937266002137275,1244.7506840630317,14937.00820875638,5.974803283502552,Valid estimate
https://www.idealista.pt/en/imovel/34062932/,275000.0,49,26.73429302025694,1210.9790972468313,14531.749166961976,5.284272424349809,Valid estimate
https://www.idealista.pt/en/imovel/34046420/,270000.0,28,27.496658200002134,1111.006901900959,13332.08282281151,4.937808452893152,Valid estimate
https://www.idealista.pt/en/imovel/34022561/,205000.0,34,26.60628490450015,1088.3947044895026,13060.736453874031,6.371090953109284,Valid estimate
https://www.idealista.pt/en/imovel/33983218/,299000.0,204,24.10116088911402,2076.3888888888887,24916.666666666664,8.333333333333332,Valid estimate
https://www.idealista.pt/en/imovel/34019910/,270000.0,66,24.75384173111305,1378.0453668349173,16536.544402019008,6.124646074821855,Valid estimate
https://www.idealista.pt/en/imovel/33653840/,290000.0,154,25.00406748502615,1536.8703731887306,18442.444478264766,6.359463613194746,Valid estimate
https://www.idealista.pt/en/imovel/34027910/,275000.0,156,25.43132866358466,1909.7222222222222,22916.666666666664,8.333333333333332,Valid estimate
https://www.idealista.pt/en/imovel/33981492/,270000.0,66,24.75384173111305,1378.0453668349173,16536.544402019008,6.124646074821855,Valid estimate
https://www.idealista.pt/en/imovel/34036605/,260000.0,68,25.560552140180363,1403.9517664813852,16847.421197776624,6.479777383760241,Valid estimate
https://www.idealista.pt/en/imovel/33988435/,135000.0,55,27.37906977556452,937.5,11250.0,8.333333333333332,Valid estimate
https://www.idealista.pt/en/imovel/33979934/,270000.0,66,24.75384173111305,1378.0453668349173,16536.544402019008,6.124646074821855,Valid estimate
https://www.idealista.pt/en/imovel/34024999/,249900.0,257,24.127831579303916,1735.4166666666667,20825.0,8.333333333333332,Valid estimate
https://www.idealista.pt/en/imovel/34000907/,265000.0,68,25.560552140180363,1403.9517664813852,16847.421197776624,6.357517433123254,Valid estimate
https://www.idealista.pt/en/imovel/33989423/,250000.0,32,22.80710356285485,1736.111111111111,20833.333333333332,8.333333333333332,Valid estimate
https://www.idealista.pt/en/imovel/34009842/,270000.0,168,23.413156064515483,1875.0,22500.0,8.333333333333332,Valid estimate
https://www.idealista.pt/en/imovel/33995382/,300000.0,34,27.327532811696855,1134.2081721339316,13610.498065607178,4.536832688535726,Valid estimate
https://www.idealista.pt/en/imovel/33992083/,250000.0,5,25.628085301957903,1127.6475467591488,13531.770561109784,5.4127082244439135,Valid estimate
https://www.idealista.pt/en/imovel/34041336/,280000.0,29,27.152110516019555,1099.1161748550805,13189.394098260967,4.710497892236059,Valid estimate
https://www.idealista.pt/en/imovel/34003346/,285000.0,68,26.57174346565725,1334.8747150240742,16018.496580288891,5.620525115890839,Valid estimate
https://www.idealista.pt/en/imovel/34005205/,295000.0,35,26.884631562379074,1396.1665157398947,16753.998188878737,5.679321419958894,Valid estimate
https://www.idealista.pt/en/imovel/34010079/,195000.0,8,27.647296747409126,1354.1666666666667,16250.0,8.333333333333332,Valid estimate
https://www.idealista.pt/en/imovel/34009087/,210000.0,13,27.416165300054995,1242.756030613965,14913.072367367582,7.101463032079801,Valid estimate
https://www.idealista.pt/en/imovel/33956611/,230000.0,32,27.790630600248107,1196.1358385654203,14353.630062785043,6.240708722950019,Valid estimate
https://www.idealista.pt/en/imovel/34039073/,250000.0,27,25.40697972329621,1500.1517259846055,18001.820711815264,7.200728284726106,Valid estimate
https://www.idealista.pt/en/imovel/34050216/,260000.0,47,24.65608497448165,1466.9466254396789,17603.359505276145,6.770522886644671,Valid estimate
https://www.idealista.pt/en/imovel/33983717/,289000.0,21,29.17586783907072,1192.9554958241997,14315.465949890397,4.953448425567611,Valid estimate
https://www.idealista.pt/en/imovel/34001087/,200000.0,24,20.999064938766292,1388.888888888889,16666.666666666668,8.333333333333334,Valid estimate
https://www.idealista.pt/en/imovel/34048820/,220000.0,78,26.771317378545127,1332.0056709346106,15984.068051215327,7.265485477825148,Valid estimate
https://www.idealista.pt/en/imovel/34008315/,270000.0,73,26.300665838528474,1319.850384301017,15838.204611612204,5.86600170800452,Valid estimate
https://www.idealista.pt/en/imovel/34012957/,240000.0,24,24.34054788391036,1501.5614572357376,18018.737486828853,7.507807286178688,Valid estimate
https://www.idealista.pt/en/imovel/34038056/,270000.0,23,23.021196850928693,1639.6981619788617,19676.377943746338,7.287547386572718,Valid estimate
https://www.idealista.pt/en/imovel/34047803/,230000.0,10,28.708043894090405,1420.007779417852,17040.09335301422,7.408736240440966,Valid estimate
https://www.idealista.pt/en/imovel/34033580/,290000.0,39,24.443133790947122,1671.5677524909972,20058.813029891968,6.916832079273092,Valid estimate
https://www.idealista.pt/en/imovel/34027780/,300000.0,72,25.923092536608706,1474.1919517230683,17690.30342067682,5.8967678068922735,Valid estimate
https://www.idealista.pt/en/imovel/33704216/,270000.0,143,24.209445717893967,1712.004422005129,20544.053064061547,7.608908542245017,Valid estimate
https://www.idealista.pt/en/imovel/33170895/,285000.0,26,27.152330761026413,1089.8277371688696,13077.932846026435,4.588748367026819,Valid estimate
https://www.idealista.pt/en/imovel/33956353/,208000.0,68,27.23692056411177,1322.2976065247572,15867.571278297086,7.628640037642829,Valid estimate
https://www.idealista.pt/en/imovel/33964327/,290000.0,61,25.318018865780207,1542.9565220444783,18515.47826453374,6.384647677425427,Valid estimate
https://www.idealista.pt/en/imovel/33789807/,285000.0,42,26.8529584962674,1391.7154710887542,16700.58565306505,5.859854615110543,Valid estimate
https://www.idealista.pt/en/imovel/33277885/,215000.0,4,29.72222222222222,1225.236818588025,14702.8418230563,6.838531080491303,Valid estimate
https://www.idealista.pt/en/imovel/33694400/,289000.0,11,27.423526286305016,1246.9375531454752,14963.250637745703,5.177595376382596,Valid estimate
https://www.idealista.pt/en/imovel/33934110/,248000.0,58,25.029352857254036,1530.1192193955906,18361.430632747088,7.403802674494793,Valid estimate
https://www.idealista.pt/en/imovel/33922302/,240000.0,5,32.22222222222222,1285.8011107618145,15429.613329141774,6.4290055538090725,Valid estimate
https://www.idealista.pt/en/imovel/33898547/,300000.0,32,27.70240673312827,1117.5554989276748,13410.665987132097,4.470221995710699,Valid estimate
https://www.idealista.pt/en/imovel/33924500/,290000.0,45,23.226638968576303,1705.9037026403864,20470.844431684636,7.0589118729947025,Valid estimate
https://www.idealista.pt/en/imovel/33654320/,295000.0,188,23.606334213640743,1726.7815371077052,20721.378445292463,7.024196083149987,Valid estimate
https://www.idealista.pt/en/imovel/33736516/,255000.0,35,28.607914690276928,1381.5516064408143,16578.61927728977,6.501419324427362,Valid estimate
https://www.idealista.pt/en/imovel/33962583/,260000.0,16,23.336392734572062,1456.250192564338,17475.002310772055,6.7211547349123295,Valid estimate
https://www.idealista.pt/en/imovel/33851408/,230000.0,14,28.64862914862915,1302.1862067575933,15626.23448109112,6.794014991778748,Valid estimate
https://www.idealista.pt/en/imovel/33911212/,280000.0,78,25.530515156635126,1368.6521759153918,16423.8261109847,5.865652182494536,Valid estimate
https://www.idealista.pt/en/imovel/33846538/,250000.0,35,25.525506253632756,1736.111111111111,20833.333333333332,8.333333333333332,Valid estimate
https://www.idealista.pt/en/imovel/33919754/,195000.0,51,27.556768158131895,1165.1694300745185,13982.033160894222,7.170273415843191,Valid estimate
https://www.idealista.pt/en/imovel/33799376/,285000.0,57,26.7740486196891,1345.949659663255,16151.39591595906,5.667156461740021,Valid estimate
https://www.idealista.pt/en/imovel/33972383/,250000.0,51,27.146274663113882,1262.171407641603,15146.056891699238,6.058422756679695,Valid estimate
https://www.idealista.pt/en/imovel/33917033/,299500.0,83,25.302309262358925,1543.2912251324533,18519.49470158944,6.183470685004821,Valid estimate
https://www.idealista.pt/en/imovel/33792891/,300000.0,44,25.07944212263276,1513.4723269102597,18161.667922923116,6.053889307641039,Valid estimate
https://www.idealista.pt/en/imovel/33904537/,290000.0,54,25.438552427759962,1470.99379360964,17651.92552331568,6.0868708701088545,Valid estimate
https://www.idealista.pt/en/imovel/33630455/,285000.0,77,27.031224385852216,1532.4601204610515,18389.521445532617,6.452463665099163,Valid estimate
