url,price,comparable_count,price_per_sqm,monthly_rent,annual_rent,gross_rental_yield,snapshot_date,property_id,neighborhood,cap_rate
https://www.idealista.pt/en/imovel/33928601/,275000.0,56,27.1454155687131,1244.704628612225,14936.4555433467,5.4314383793988,2025-03-22,,,4.616722622488981
https://www.idealista.pt/en/imovel/33995907/,275000.0,67,26.01457461624592,1438.497070406646,17261.964844879752,6.277078125410819,2025-03-22,,,5.335516406599196
https://www.idealista.pt/en/imovel/34057779/,250000.0,9,22.24685845942427,1163.0894047282438,13957.072856738929,5.582829142695571,2025-03-22,,,4.745404771291235
https://www.idealista.pt/en/imovel/34058868/,299000.0,168,24.78301232482776,1825.543965413351,21906.527584960215,7.326597854501744,2025-03-22,,,6.227608176326482
https://www.idealista.pt/en/imovel/34055036/,248000.0,91,25.228209295317846,1446.3265406075711,17355.91848729085,6.998354228746312,2025-03-22,,,5.948601094434364
https://www.idealista.pt/en/imovel/34062579/,292000.0,50,27.45803588068262,1306.076382860578,15672.916594326936,5.367437189837991,2025-03-22,,,4.562321611362292
https://www.idealista.pt/en/imovel/32726243/,249990.0,20,21.471210973852607,1736.0416666666667,20832.5,8.333333333333332,2025-03-22,,,7.083333333333332
https://www.idealista.pt/en/imovel/34031027/,225000.0,65,25.190330484761255,1463.9541413908114,17567.449696689735,7.807755420750993,2025-03-22,,,6.636592107638344
https://www.idealista.pt/en/imovel/33546055/,268000.0,17,27.497218673134324,1296.197662368709,15554.371948424508,5.803870130009145,2025-03-22,,,4.933289610507773
https://www.idealista.pt/en/imovel/34050744/,247500.0,11,27.017084243499337,1220.3551096693327,14644.261316031992,5.916873259002825,2025-03-22,,,5.0293422701524015
https://www.idealista.pt/en/imovel/34062215/,292000.0,51,27.39707600541089,1330.455974587213,15965.471695046555,5.4676272928241625,2025-03-22,,,4.647483198900538
https://www.idealista.pt/en/imovel/34061219/,230000.0,42,27.822963421000768,1112.2110431541405,13346.532517849682,5.802840225152036,2025-03-22,,,4.932414191379231
https://www.idealista.pt/en/imovel/34028209/,285000.0,8,21.96571235170182,1648.0368824108718,19776.442588930466,6.939102662782619,2025-03-22,,,5.8982372633652265
https://www.idealista.pt/en/imovel/34009332/,280000.0,189,24.210444294799796,1601.5482018526102,19218.578422231323,6.863778007939758,2025-03-22,,,5.834211306748794
https://www.idealista.pt/en/imovel/34062772/,225000.0,10,22.21434415143107,1334.1702573996183,16010.043088795424,7.115574706131299,2025-03-22,,,6.048238500211604
https://www.idealista.pt/en/imovel/34034329/,190000.0,203,24.507878959307508,1319.4444444444443,15833.333333333332,8.333333333333332,2025-03-22,,,7.083333333333332
https://www.idealista.pt/en/imovel/34028556/,140000.0,37,26.52596654481675,972.2222222222222,11666.666666666666,8.333333333333332,2025-03-22,,,7.083333333333332
https://www.idealista.pt/en/imovel/34011921/,275000.0,71,25.864326481277224,1435.08135513074,17220.97626156888,6.2621731860250485,2025-03-22,,,5.322847208121291
https://www.idealista.pt/en/imovel/34052184/,200000.0,158,23.104883004597724,1388.888888888889,16666.666666666668,8.333333333333334,2025-03-22,,,7.083333333333334
https://www.idealista.pt/en/imovel/34053976/,240000.0,24,24.34054788391036,1453.8292348692123,17445.95081843055,7.269146174346062,2025-03-22,,,6.178774248194153
https://www.idealista.pt/en/imovel/33993799/,255000.0,73,27.222472008508287,1317.602043924167,15811.224527090004,6.200480206701962,2025-03-22,,,5.270408175696668
https://www.idealista.pt/en/imovel/34050617/,150000.0,39,26.726713206465483,1041.6666666666667,12500.0,8.333333333333332,2025-03-22,,,7.083333333333332
https://www.idealista.pt/en/imovel/34013996/,285000.0,235,24.184456433841827,1979.1666666666667,23750.0,8.333333333333332,2025-03-22,,,7.083333333333332
https://www.idealista.pt/en/imovel/33788189/,245000.0,45,23.398318586442397,1579.6587777003022,18955.905332403625,7.737104217307603,2025-03-22,,,6.576538584711462
https://www.idealista.pt/en/imovel/33992805/,285000.0,43,27.730692891639723,1192.3876941738297,14308.652330085954,5.02057976494244,2025-03-22,,,4.267492800201073
https://www.idealista.pt/en/imovel/34026676/,215000.0,39,26.664062724404683,1360.0170254306431,16320.204305167716,7.590792700078008,2025-03-22,,,6.452173795066307
https://www.idealista.pt/en/imovel/34017690/,239000.0,26,28.15893399579409,1440.508394623689,17286.100735484266,7.232678132001785,2025-03-22,,,6.147776412201518
https://www.idealista.pt/en/imovel/34051152/,269000.0,28,28.18106219590995,1868.0555555555557,22416.666666666668,8.333333333333334,2025-03-22,,,7.083333333333334
https://www.idealista.pt/en/imovel/34026852/,295000.0,202,23.737945829399234,1972.0680810201304,23664.81697224157,8.021971854997142,2025-03-22,,,6.818676076747571
https://www.idealista.pt/en/imovel/33969959/,210000.0,24,28.20399148470073,1458.3333333333333,17500.0,8.333333333333332,2025-03-22,,,7.083333333333332
https://www.idealista.pt/en/imovel/34030552/,225000.0,41,26.768630459011664,1249.7329635823205,14996.795562987843,6.665242472439041,2025-03-22,,,5.665456101573184
https://www.idealista.pt/en/imovel/33990050/,290000.0,204,23.893370341912185,1797.839753750756,21574.07704500907,7.439336912072093,2025-03-22,,,6.323436375261279
https://www.idealista.pt/en/imovel/34041889/,290000.0,204,23.893370341912185,1797.839753750756,21574.07704500907,7.439336912072093,2025-03-22,,,6.323436375261279
https://www.idealista.pt/en/imovel/34005229/,290000.0,204,23.893370341912185,1797.839753750756,21574.07704500907,7.439336912072093,2025-03-22,,,6.323436375261279
https://www.idealista.pt/en/imovel/34013648/,230000.0,48,26.484108015000785,1331.2664871732004,15975.197846078405,6.945738193947132,2025-03-22,,,5.903877464855062
https://www.idealista.pt/en/imovel/34037683/,250000.0,16,28.83813430629468,1306.3817433640595,15676.580920368717,6.270632368147487,2025-03-22,,,5.330037512925363
https://www.idealista.pt/en/imovel/34002042/,299000.0,8,26.603766888412135,1247.9340086460893,14975.208103753072,5.008430803930794,2025-03-22,,,4.257166183341175
https://www.idealista.pt/en/imovel/34058782/,298000.0,1,0.0,0.0,0.0,0.0,2025-03-22,,,0.0
https://www.idealista.pt/en/imovel/34020448/,300000.0,60,25.4410270912104,1364.56397332933,16374.767679951958,5.458255893317319,2025-03-22,,,4.639517509319721
https://www.idealista.pt/en/imovel/34049858/,225000.0,60,27.12145173401377,1206.1177091570514,14473.412509884616,6.432627782170941,2025-03-22,,,5.4677336148453
https://www.idealista.pt/en/imovel/33984272/,265000.0,82,26.27709291763826,1585.9454427438686,19031.345312926424,7.181639740726952,2025-03-22,,,6.10439377961791
https://www.idealista.pt/en/imovel/34032986/,285000.0,34,23.96232296749833,1673.8478878522149,20086.17465422658,7.047780580430378,2025-03-22,,,5.990613493365821
https://www.idealista.pt/en/imovel/33985351/,260000.0,215,24.671041650696807,1805.5555555555557,21666.666666666668,8.333333333333334,2025-03-22,,,7.083333333333334
https://www.idealista.pt/en/imovel/34060865/,199500.0,10,29.7034188034188,1309.300911213087,15711.610934557044,7.875494202785485,2025-03-22,,,6.694170072367662
https://www.idealista.pt/en/imovel/34057686/,280000.0,5,32.22222222222222,1280.0,15360.0,5.485714285714286,2025-03-22,,,4.662857142857143
https://www.idealista.pt/en/imovel/33995413/,165000.0,219,24.06275813431496,1145.8333333333333,13750.0,8.333333333333332,2025-03-22,,,7.083333333333332
https://www.idealista.pt/en/imovel/34022548/,299000.0,109,24.52398085577103,1920.9912632319,23051.8951587828,7.709663932703277,2025-03-22,,,6.553214342797785
https://www.idealista.pt/en/imovel/33988425/,240000.0,24,24.34054788391036,1453.8292348692123,17445.95081843055,7.269146174346062,2025-03-22,,,6.178774248194153
https://www.idealista.pt/en/imovel/34037837/,240000.0,24,24.34054788391036,1453.8292348692123,17445.95081843055,7.269146174346062,2025-03-22,,,6.178774248194153
https://www.idealista.pt/en/imovel/33984467/,245000.0,126,24.679264262924665,1621.6353806362736,19459.624567635285,7.942703905157258,2025-03-22,,,6.751298319383669
https://www.idealista.pt/en/imovel/34020124/,245000.0,180,24.235509364308093,1660.5960133482,19927.152160178397,8.133531493950366,2025-03-22,,,6.913501769857811
https://www.idealista.pt/en/imovel/34052765/,247500.0,1,0.0,0.0,0.0,0.0,2025-03-22,,,0.0
https://www.idealista.pt/en/imovel/34061637/,300000.0,39,27.80021709231948,1405.1377210091323,16861.65265210959,5.620550884036531,2025-03-22,,,4.777468251431051
https://www.idealista.pt/en/imovel/33982707/,300000.0,16,20.028263754515063,1512.16528238301,18145.98338859612,6.048661129532039,2025-03-22,,,5.141361960102233
https://www.idealista.pt/en/imovel/33989995/,239000.0,0,0.0,0.0,0.0,0.0,2025-03-22,,,0.0
https://www.idealista.pt/en/imovel/33985055/,255000.0,200,23.86213705352261,1770.8333333333333,21250.0,8.333333333333332,2025-03-22,,,7.083333333333332
https://www.idealista.pt/en/imovel/34033913/,285000.0,56,27.939862309758517,1203.869103524782,14446.429242297383,5.068922541156977,2025-03-22,,,4.30858415998343
https://www.idealista.pt/en/imovel/34034170/,255000.0,12,22.11827721485234,1352.2107810668049,16226.529372801657,6.363344852079081,2025-03-22,,,5.408843124267219
https://www.idealista.pt/en/imovel/34061324/,245000.0,73,26.252305390148553,1502.0511621647272,18024.61394597673,7.356985284072133,2025-03-22,,,6.2534374914613124
https://www.idealista.pt/en/imovel/34058801/,292000.0,6,20.0,1507.8969482123114,18094.763378547737,6.196836773475253,2025-03-22,,,5.267311257453965
https://www.idealista.pt/en/imovel/34055110/,250000.0,43,26.561273301101895,1332.0043446768318,15984.052136121982,6.393620854448792,2025-03-22,,,5.434577726281473
https://www.idealista.pt/en/imovel/34044237/,245000.0,8,22.511816584583684,1252.527645483797,15030.331745805564,6.134829284002271,2025-03-22,,,5.2146048914019305
https://www.idealista.pt/en/imovel/34030538/,299900.0,11,24.442608361396857,999.6666666666666,11996.0,4.0,2025-03-22,,,3.4
https://www.idealista.pt/en/imovel/34020268/,259000.0,19,25.46127685202315,1265.9639890143887,15191.567868172664,5.8654702193716854,2025-03-22,,,4.9856496864659325
https://www.idealista.pt/en/imovel/33625362/,299900.0,9,21.545279666159196,1474.2864552710607,17691.43746325273,5.899112191814848,2025-03-22,,,5.014245363042621
https://www.idealista.pt/en/imovel/34053475/,280000.0,168,24.02283997481864,1540.6892802451994,18488.271362942392,6.6029540581937125,2025-03-22,,,5.612510949464656
https://www.idealista.pt/en/imovel/33853736/,250000.0,37,24.420321647317945,1305.9597497974448,15671.51699756934,6.268606799027736,2025-03-22,,,5.328315779173575
https://www.idealista.pt/en/imovel/34030535/,293000.0,66,24.116257213632213,2034.7222222222224,24416.666666666664,8.333333333333332,2025-03-22,,,7.083333333333332
https://www.idealista.pt/en/imovel/34042836/,299000.0,77,27.22193891766835,1351.8889982612156,16222.667979134589,5.425641464593508,2025-03-22,,,4.611795244904482
https://www.idealista.pt/en/imovel/34055706/,300000.0,31,27.1714233970828,1364.9758672784458,16379.71040734135,5.459903469113783,2025-03-22,,,4.640917948746716
https://www.idealista.pt/en/imovel/34047387/,248000.0,142,23.87209851913775,1722.2222222222222,20666.666666666664,8.333333333333332,2025-03-22,,,7.083333333333332
https://www.idealista.pt/en/imovel/34048706/,260000.0,118,24.229143973684955,1631.7211535612405,19580.65384273489,7.531020708744187,2025-03-22,,,6.4013676024325585
https://www.idealista.pt/en/imovel/34050563/,285000.0,111,25.043583960787902,1558.9413295988925,18707.29595518671,6.563963493047968,2025-03-22,,,5.579368969090773
https://www.idealista.pt/en/imovel/33832574/,229000.0,46,27.313159106421093,1225.0179115263231,14700.214938315878,6.4193078333257105,2025-03-22,,,5.456411658326854
https://www.idealista.pt/en/imovel/34034237/,250000.0,67,24.845055135868677,1698.641756267041,20383.70107520449,8.153480430081798,2025-03-22,,,6.930458365569528
https://www.idealista.pt/en/imovel/34000565/,280000.0,118,24.26573623942282,1541.3581441226524,18496.29772947183,6.605820617668511,2025-03-22,,,5.614947525018234
https://www.idealista.pt/en/imovel/34037766/,290000.0,20,26.834798331604304,1310.4074882264686,15724.889858717625,5.422375813350904,2025-03-22,,,4.609019441348268
https://www.idealista.pt/en/imovel/34014617/,215000.0,26,27.13255879610784,1087.041744702948,13044.500936435375,6.067209737876919,2025-03-22,,,5.157128277195381
https://www.idealista.pt/en/imovel/34027843/,300000.0,68,26.85531086518636,1369.5072791413097,16434.087349695714,5.478029116565239,2025-03-22,,,4.6563247490804525
https://www.idealista.pt/en/imovel/34002154/,239900.0,119,24.937762484750795,1479.7453564657417,17756.944277588897,7.401810870191286,2025-03-22,,,6.291539239662593
https://www.idealista.pt/en/imovel/34028179/,220000.0,0,0.0,0.0,0.0,0.0,2025-03-22,,,0.0
https://www.idealista.pt/en/imovel/34050979/,280000.0,33,24.42903691126578,1560.732310462988,18728.787725555856,6.688852759127091,2025-03-22,,,5.685524845258027
https://www.idealista.pt/en/imovel/34047662/,299000.0,161,24.63937629455256,1795.239110964231,21542.86933157077,7.204973020592231,2025-03-22,,,6.124227067503396
https://www.idealista.pt/en/imovel/33976954/,295000.0,178,24.20963292493485,1674.4476352475106,20093.371622970128,6.811312414566145,2025-03-22,,,5.789615552381223
https://www.idealista.pt/en/imovel/34053759/,289000.0,165,24.230996032474973,1812.3680550413403,21748.416660496085,7.52540368875297,2025-03-22,,,6.396593135440025
https://www.idealista.pt/en/imovel/33256934/,260000.0,175,24.11404928456317,1693.91889700744,20327.02676408928,7.818087216957416,2025-03-22,,,6.645374134413803
https://www.idealista.pt/en/imovel/34041499/,250000.0,211,24.705051034395048,1736.111111111111,20833.333333333332,8.333333333333332,2025-03-22,,,7.083333333333332
https://www.idealista.pt/en/imovel/34003524/,196300.0,24,26.948595987135548,1078.112556749301,12937.350680991609,6.590601467647278,2025-03-22,,,5.602011247500186
https://www.idealista.pt/en/imovel/34013579/,200000.0,183,24.342425731892156,1388.888888888889,16666.666666666668,8.333333333333334,2025-03-22,,,7.083333333333334
https://www.idealista.pt/en/imovel/34028316/,250000.0,59,27.307533582297253,1359.2219116369683,16310.66293964362,6.524265175857448,2025-03-22,,,5.545625399478831
https://www.idealista.pt/en/imovel/34003718/,170000.0,52,26.33368133356346,1180.5555555555557,14166.666666666668,8.333333333333334,2025-03-22,,,7.083333333333334
https://www.idealista.pt/en/imovel/34003355/,219000.0,152,24.372324067147076,1520.8333333333333,18250.0,8.333333333333332,2025-03-22,,,7.083333333333332
https://www.idealista.pt/en/imovel/33954045/,299000.0,204,24.10116088911402,2076.3888888888887,24916.666666666664,8.333333333333332,2025-03-22,,,7.083333333333332
https://www.idealista.pt/en/imovel/34003381/,289000.0,70,24.98598065469126,1499.9521677581974,17999.426013098368,6.228175091037498,2025-03-22,,,5.293948827381873
https://www.idealista.pt/en/imovel/33987737/,275000.0,178,23.779353799977468,1639.4488635421503,19673.386362505804,7.153958677274838,2025-03-22,,,6.080864875683613
https://www.idealista.pt/en/imovel/34002988/,288000.0,119,24.16611742897676,1543.8408833738497,18526.090600486197,6.432670347391041,2025-03-22,,,5.4677697952823845
https://www.idealista.pt/en/imovel/34044946/,235000.0,65,26.41443431424645,1415.2464930348976,16982.95791641877,7.226790602731392,2025-03-22,,,6.142772012321683
https://www.idealista.pt/en/imovel/34008276/,275000.0,31,26.373459674549785,1909.7222222222224,22916.666666666664,8.333333333333332,2025-03-22,,,7.083333333333332
https://www.idealista.pt/en/imovel/33843371/,180000.0,67,25.849308740955507,1250.0,15000.0,8.333333333333332,2025-03-22,,,7.083333333333332
https://www.idealista.pt/en/imovel/34050773/,270000.0,84,24.85413419748656,1438.5795628226144,17262.954753871374,6.393686945878287,2025-03-22,,,5.434633903996543
https://www.idealista.pt/en/imovel/33979639/,265000.0,66,25.084415374591668,1517.6469501437148,18211.763401724576,6.872363547820595,2025-03-22,,,5.841509015647506
https://www.idealista.pt/en/imovel/33929639/,250000.0,212,24.57028913906624,1736.111111111111,20833.333333333332,8.333333333333332,2025-03-22,,,7.083333333333332
https://www.idealista.pt/en/imovel/34008493/,269000.0,165,24.42237052843737,1597.593423840478,19171.121086085735,7.126810812671278,2025-03-22,,,6.057789190770586
https://www.idealista.pt/en/imovel/34044220/,300000.0,71,27.181847025812292,1368.4790870552483,16421.74904466298,5.473916348220994,2025-03-22,,,4.652828895987845
https://www.idealista.pt/en/imovel/33993160/,259000.0,70,26.87651686885912,1343.5088471133304,16122.106165359965,6.224751415196898,2025-03-22,,,5.291038702917363
https://www.idealista.pt/en/imovel/33982678/,235000.0,41,27.609985763246293,1133.5282996177057,13602.339595412468,5.7882296150691355,2025-03-22,,,4.919995172808765
https://www.idealista.pt/en/imovel/34033181/,257000.0,41,27.985199277186133,1125.2495976383098,13502.995171659715,5.254083724381213,2025-03-22,,,4.4659711657240315
https://www.idealista.pt/en/imovel/34046084/,160000.0,16,26.41865970195166,1111.111111111111,13333.333333333332,8.333333333333332,2025-03-22,,,7.083333333333332
https://www.idealista.pt/en/imovel/33993159/,265000.0,66,25.084415374591668,1517.6469501437148,18211.763401724576,6.872363547820595,2025-03-22,,,5.841509015647506
https://www.idealista.pt/en/imovel/34003122/,299000.0,230,24.067355228635417,2076.3888888888887,24916.666666666664,8.333333333333332,2025-03-22,,,7.083333333333332
https://www.idealista.pt/en/imovel/33995335/,295000.0,183,23.90212893788939,1726.5486150842828,20718.583381011395,7.023248603732676,2025-03-22,,,5.969761313172774
https://www.idealista.pt/en/imovel/34039074/,250000.0,43,27.937266002137275,1244.7506840630317,14937.00820875638,5.974803283502552,2025-03-22,,,5.078582790977169
https://www.idealista.pt/en/imovel/34062932/,275000.0,49,26.73429302025694,1210.979097246831,14531.749166961976,5.284272424349809,2025-03-22,,,4.491631560697337
https://www.idealista.pt/en/imovel/34046420/,270000.0,28,27.496658200002138,1111.006901900959,13332.08282281151,4.937808452893152,2025-03-22,,,4.197137184959179
https://www.idealista.pt/en/imovel/34022561/,205000.0,34,26.60628490450015,1088.3947044895026,13060.736453874031,6.371090953109284,2025-03-22,,,5.415427310142891
https://www.idealista.pt/en/imovel/33983218/,299000.0,204,24.10116088911402,2076.3888888888887,24916.666666666664,8.333333333333332,2025-03-22,,,7.083333333333332
https://www.idealista.pt/en/imovel/34019910/,270000.0,66,24.75384173111305,1378.045366834917,16536.544402019008,6.124646074821855,2025-03-22,,,5.205949163598576
https://www.idealista.pt/en/imovel/33653840/,290000.0,154,25.00406748502615,1536.8703731887306,18442.44447826477,6.359463613194746,2025-03-22,,,5.405544071215535
https://www.idealista.pt/en/imovel/34027910/,275000.0,156,25.43132866358466,1909.7222222222224,22916.666666666664,8.333333333333332,2025-03-22,,,7.083333333333332
https://www.idealista.pt/en/imovel/33981492/,270000.0,66,24.75384173111305,1378.045366834917,16536.544402019008,6.124646074821855,2025-03-22,,,5.205949163598576
https://www.idealista.pt/en/imovel/34036605/,260000.0,68,25.560552140180363,1403.9517664813852,16847.421197776624,6.479777383760241,2025-03-22,,,5.507810776196204
https://www.idealista.pt/en/imovel/33988435/,135000.0,55,27.37906977556452,937.5,11250.0,8.333333333333332,2025-03-22,,,7.083333333333332
https://www.idealista.pt/en/imovel/33979934/,270000.0,66,24.75384173111305,1378.045366834917,16536.544402019008,6.124646074821855,2025-03-22,,,5.205949163598576
https://www.idealista.pt/en/imovel/34024999/,249900.0,257,24.127831579303916,1735.4166666666667,20825.0,8.333333333333332,2025-03-22,,,7.083333333333332
https://www.idealista.pt/en/imovel/34000907/,265000.0,68,25.560552140180363,1403.9517664813852,16847.421197776624,6.357517433123254,2025-03-22,,,5.403889818154766
https://www.idealista.pt/en/imovel/33989423/,250000.0,32,22.80710356285485,1736.111111111111,20833.333333333332,8.333333333333332,2025-03-22,,,7.083333333333332
https://www.idealista.pt/en/imovel/34009842/,270000.0,168,23.413156064515483,1875.0,22500.0,8.333333333333332,2025-03-22,,,7.083333333333332
https://www.idealista.pt/en/imovel/33995382/,300000.0,34,27.327532811696855,1134.2081721339316,13610.498065607178,4.536832688535726,2025-03-22,,,3.8563077852553667
https://www.idealista.pt/en/imovel/33992083/,250000.0,5,25.628085301957903,1127.6475467591488,13531.770561109784,5.4127082244439135,2025-03-22,,,4.6008019907773265
https://www.idealista.pt/en/imovel/34041336/,280000.0,29,27.152110516019555,1099.1161748550803,13189.394098260967,4.710497892236059,2025-03-22,,,4.00392320840065
https://www.idealista.pt/en/imovel/34003346/,285000.0,68,26.57174346565725,1334.8747150240742,16018.496580288893,5.620525115890839,2025-03-22,,,4.777446348507213
https://www.idealista.pt/en/imovel/34005205/,295000.0,35,26.884631562379074,1396.1665157398947,16753.998188878737,5.679321419958894,2025-03-22,,,4.82742320696506
https://www.idealista.pt/en/imovel/34010079/,195000.0,8,27.64729674740913,1354.1666666666667,16250.0,8.333333333333332,2025-03-22,,,7.083333333333332
https://www.idealista.pt/en/imovel/34009087/,210000.0,13,27.416165300054995,1242.756030613965,14913.072367367582,7.101463032079801,2025-03-22,,,6.036243577267831
https://www.idealista.pt/en/imovel/33956611/,230000.0,32,27.790630600248107,1196.1358385654205,14353.630062785043,6.240708722950019,2025-03-22,,,5.3046024145075155
https://www.idealista.pt/en/imovel/34039073/,250000.0,27,25.40697972329621,1500.1517259846055,18001.820711815264,7.200728284726106,2025-03-22,,,6.120619042017189
https://www.idealista.pt/en/imovel/34050216/,260000.0,47,24.65608497448165,1466.9466254396789,17603.359505276145,6.770522886644671,2025-03-22,,,5.75494445364797
https://www.idealista.pt/en/imovel/33983717/,289000.0,21,29.17586783907072,1192.9554958241995,14315.465949890397,4.953448425567611,2025-03-22,,,4.210431161732469
https://www.idealista.pt/en/imovel/34001087/,200000.0,24,20.999064938766292,1388.888888888889,16666.666666666668,8.333333333333334,2025-03-22,,,7.083333333333334
https://www.idealista.pt/en/imovel/34048820/,220000.0,78,26.771317378545127,1332.0056709346106,15984.068051215329,7.265485477825148,2025-03-22,,,6.175662656151376
https://www.idealista.pt/en/imovel/34008315/,270000.0,73,26.300665838528474,1319.850384301017,15838.204611612204,5.86600170800452,2025-03-22,,,4.986101451803842
https://www.idealista.pt/en/imovel/34012957/,240000.0,24,24.34054788391036,1501.5614572357376,18018.737486828853,7.507807286178688,2025-03-22,,,6.381636193251885
https://www.idealista.pt/en/imovel/34038056/,270000.0,23,23.021196850928693,1639.6981619788617,19676.377943746334,7.287547386572718,2025-03-22,,,6.19441527858681
https://www.idealista.pt/en/imovel/34047803/,230000.0,10,28.708043894090405,1420.007779417852,17040.09335301422,7.408736240440966,2025-03-22,,,6.297425804374821
