url,title,location,price,size,num_rooms,price_per_sqm,room_type,snapshot_date
https://www.idealista.pt/en/imovel/34086073/,"T2 flat in rua Humberto Madeira, Olivais, Lisboa","rua Humberto Madeira, Olivais, Lisboa",285000,63,2,4523.81,T2,2025-03-31
https://www.idealista.pt/en/imovel/34088236/,"T2 flat in Olivais, Lisboa","Olivais, Lisboa",270000,62,2,4354.84,T2,2025-03-31
https://www.idealista.pt/en/imovel/34087230/,"T2 flat in travessa da Rabicha, Nn, Praça de Espanha - Sete Rios, Campolide","travessa da Rabicha, Nn, Praça de Espanha - Sete Rios, Campolide",275000,63,2,4365.08,T2,2025-03-31
https://www.idealista.pt/en/imovel/34084392/,"T1 flat in Centro, Penha de França","Centro, Penha de França",240000,60,1,4000.0,T1,2025-03-31
https://www.idealista.pt/en/imovel/34087621/,"T1 flat in rua Américo Durão, Olaias, Areeiro","rua Américo Durão, Olaias, Areeiro",295000,75,1,3933.33,T1,2025-03-31
https://www.idealista.pt/en/imovel/34087242/,"T2 flat in travessa Beirolas, Gare do Oriente - Zona Sul, Parque das Nações","travessa Beirolas, Gare do Oriente - Zona Sul, Parque das Nações",270000,72,2,3750.0,T2,2025-03-31
https://www.idealista.pt/en/imovel/34088009/,"T1 flat in travessa Beirolas, Gare do Oriente - Zona Sul, Parque das Nações","travessa Beirolas, Gare do Oriente - Zona Sul, Parque das Nações",190000,50,1,3800.0,T1,2025-03-31
https://www.idealista.pt/en/imovel/34085403/,"T1 flat in rua Mestre António Martins, Centro, Penha de França","rua Mestre António Martins, Centro, Penha de França",225000,44,1,5113.64,T1,2025-03-31
https://www.idealista.pt/en/imovel/34087632/,"T2 flat in travessa Beirolas, Gare do Oriente - Zona Sul, Parque das Nações","travessa Beirolas, Gare do Oriente - Zona Sul, Parque das Nações",260000,72,2,3611.11,T2,2025-03-31
https://www.idealista.pt/en/imovel/34084783/,"T1 flat in rua Angelina Vidal, Anjos, Arroios","rua Angelina Vidal, Anjos, Arroios",299000,47,1,6361.7,T1,2025-03-31
https://www.idealista.pt/en/imovel/34085438/,"T1 flat in rua da Esperança, Santos-o-Velho - Madragoa, Estrela","rua da Esperança, Santos-o-Velho - Madragoa, Estrela",270000,55,1,4909.09,T1,2025-03-31
https://example.com/property/123,Test Property 1,Lisbon,250000,85,0,2941.18,,2025-03-23
https://example.com/property/456,Test Property 2,Porto,350000,20,0,17500.0,,2025-03-23
https://www.idealista.pt/en/imovel/33539356/,"T2 flat in rua Feliciano de Sousa, Alvito - Quinta do Jacinto, Alcântara","rua Feliciano de Sousa, Alvito - Quinta do Jacinto, Alcântara",235000,54,2,4351.85,T2,2025-03-31
https://www.idealista.pt/en/imovel/34092002/,"T2 flat in rua Actor Augusto de Melo, Beato, Lisboa","rua Actor Augusto de Melo, Beato, Lisboa",130000,57,2,2280.7,T2,2025-03-31
https://www.idealista.pt/en/imovel/34091991/,"T2 flat in rua Actor Augusto de Melo, Beato, Lisboa","rua Actor Augusto de Melo, Beato, Lisboa",130000,57,2,2280.7,T2,2025-03-31
https://www.idealista.pt/en/imovel/34092089/,"T1 flat in travessa Pinheiro, 16, Lapa, Estrela","travessa Pinheiro, 16, Lapa, Estrela",290000,65,1,4461.54,T1,2025-03-31
https://www.idealista.pt/en/imovel/34092828/,"T2 flat in rua Dom João de Castro, 38 b, Alto de Alcântara, Alcântara","rua Dom João de Castro, 38 b, Alto de Alcântara, Alcântara",162095,66,2,2455.98,T2,2025-03-31
https://www.idealista.pt/en/imovel/34062713/,"T1 flat in Arneiros, Benfica","Arneiros, Benfica",280000,46,1,6086.96,T1,2025-03-31
https://www.idealista.pt/en/imovel/34093593/,"T1 flat, Calçada dos Barbadinhos, Nn, Santa Engrácia, São Vicente",,275000,45,1,6111.11,T1,2025-03-31
