url,title,location,price,size,num_rooms,price_per_sqm,room_type,snapshot_date
https://www.idealista.pt/en/imovel/33973726/,"T1 flat in São Vicente de Fora, São Vicente","São Vicente de Fora, São Vicente",299900,63,1,4760.32,T1,2025-03-31
https://www.idealista.pt/en/imovel/33940533/,"T1 flat in beco do Maquinez, Alfama, Santa Maria Maior","beco do Maquinez, Alfama, Santa Maria Maior",210000,54,1,3888.89,T1,2025-03-31
https://www.idealista.pt/en/imovel/31301952/,"T2 flat in Alfama, Santa Maria Maior","Alfama, Santa Maria Maior",290000,79,2,3670.89,T2,2025-03-31
https://www.idealista.pt/en/imovel/33547441/,"T2 flat in Pena, Arroios","Pena, Arroios",285000,71,2,4014.08,T2,2025-03-31
https://www.idealista.pt/en/imovel/32973902/,"T2 flat in São Vicente de Fora, São Vicente","São Vicente de Fora, São Vicente",280000,70,2,4000.0,T2,2025-03-31
https://www.idealista.pt/en/imovel/31730465/,"T1 flat in largo Ascensor da Bica, Bica, Misericórdia","largo Ascensor da Bica, Bica, Misericórdia",289000,68,1,4250.0,T1,2025-03-31
https://www.idealista.pt/en/imovel/33765250/,"T2 flat in rua da Penha de França, 258, Centro, Penha de França","rua da Penha de França, 258, Centro, Penha de França",290000,72,2,4027.78,T2,2025-03-31
https://www.idealista.pt/en/imovel/33783909/,"T1 flat in rua Frederico Perry Vidal, 6, Beato, Lisboa","rua Frederico Perry Vidal, 6, Beato, Lisboa",220000,46,1,4782.61,T1,2025-03-31
https://www.idealista.pt/en/imovel/33545220/,"T2 flat in travessa Moinho Velho, 5, Boa Hora, Ajuda","travessa Moinho Velho, 5, Boa Hora, Ajuda",280000,54,2,5185.19,T2,2025-03-31
https://www.idealista.pt/en/imovel/33970104/,"T2 flat in travessa das Mónicas, Graça, São Vicente","travessa das Mónicas, Graça, São Vicente",280000,80,2,3500.0,T2,2025-03-31
https://www.idealista.pt/en/imovel/33602234/,"T2 flat in Centro, Penha de França","Centro, Penha de França",249000,70,2,3557.14,T2,2025-03-31
https://www.idealista.pt/en/imovel/30257667/,"T2 flat in Pena, Arroios","Pena, Arroios",280000,117,2,2393.16,T2,2025-03-31
https://www.idealista.pt/en/imovel/33479958/,"T2 flat in Mouraria - Castelo, Santa Maria Maior","Mouraria - Castelo, Santa Maria Maior",247000,60,2,4116.67,T2,2025-03-31
https://www.idealista.pt/en/imovel/33936382/,"T2 flat in rua Abel Botelho, 5, Estrada de Benfica, São Domingos de Benfica","rua Abel Botelho, 5, Estrada de Benfica, São Domingos de Benfica",245000,58,2,4224.14,T2,2025-03-31
https://www.idealista.pt/en/imovel/33674465/,"T1 flat, Calçada de Santo André, 85, Mouraria - Castelo, Santa Maria Maior",,175000,58,1,3017.24,T1,2025-03-31
https://www.idealista.pt/en/imovel/33797896/,"T1 flat in Graça, São Vicente","Graça, São Vicente",250000,52,1,4807.69,T1,2025-03-31
https://www.idealista.pt/en/imovel/33418991/,"T2 flat in Beato, Lisboa","Beato, Lisboa",289000,75,2,3853.33,T2,2025-03-31
https://www.idealista.pt/en/imovel/33097996/,"T1 flat in São Vicente de Fora, São Vicente","São Vicente de Fora, São Vicente",270000,40,1,6750.0,T1,2025-03-31
https://www.idealista.pt/en/imovel/33956092/,"T1 flat in rua do Sol a Santa Catarina, Nn, Santa Catarina, Misericórdia","rua do Sol a Santa Catarina, Nn, Santa Catarina, Misericórdia",197500,44,1,4488.64,T1,2025-03-31
https://www.idealista.pt/en/imovel/33871908/,"T1 flat in Alto dos Moinhos, São Domingos de Benfica","Alto dos Moinhos, São Domingos de Benfica",220000,63,1,3492.06,T1,2025-03-31
https://www.idealista.pt/en/imovel/33370179/,"T1 flat in rua Martins Sarmento, 64, Centro, Penha de França","rua Martins Sarmento, 64, Centro, Penha de França",259800,46,1,5647.83,T1,2025-03-31
https://www.idealista.pt/en/imovel/33918510/,"T1 flat in rua dos Mouros, Bairro Alto, Misericórdia","rua dos Mouros, Bairro Alto, Misericórdia",295000,61,1,4836.07,T1,2025-03-31
https://www.idealista.pt/en/imovel/33852582/,"T1 flat in Graça, São Vicente","Graça, São Vicente",177000,50,1,3540.0,T1,2025-03-31
https://www.idealista.pt/en/imovel/33677556/,"T2 flat in rua do Chão da Feira, 15, Alfama, Santa Maria Maior","rua do Chão da Feira, 15, Alfama, Santa Maria Maior",295000,84,2,3511.9,T2,2025-03-31
https://www.idealista.pt/en/imovel/33947763/,"T1 flat in travessa das Fiandeiras, 3, Rio Seco - Casalinho, Ajuda","travessa das Fiandeiras, 3, Rio Seco - Casalinho, Ajuda",200000,53,1,3773.58,T1,2025-03-31
https://www.idealista.pt/en/imovel/33677566/,"T1 flat in travessa Amoreira, Nn, Lapa, Estrela","travessa Amoreira, Nn, Lapa, Estrela",284000,76,1,3736.84,T1,2025-03-31
https://www.idealista.pt/en/imovel/33873276/,"T1 flat, do Almada, 26, Bica, Misericórdia",,295000,43,1,6860.47,T1,2025-03-31
https://www.idealista.pt/en/imovel/32950184/,"T1 flat, Calçadinha de São Miguel, 6, Alfama, Santa Maria Maior",,179000,40,1,4475.0,T1,2025-03-31
https://www.idealista.pt/en/imovel/33845091/,"T1 flat in Lapa, Estrela","Lapa, Estrela",280000,43,1,6511.63,T1,2025-03-31
https://www.idealista.pt/en/imovel/33571421/,"T1 flat in São Vicente de Fora, São Vicente","São Vicente de Fora, São Vicente",299900,63,1,4760.32,T1,2025-03-31
https://www.idealista.pt/en/imovel/33886877/,"T1 flat in rua Castelo Branco Saraiva, 68, Centro, Penha de França","rua Castelo Branco Saraiva, 68, Centro, Penha de França",135000,45,1,3000.0,T1,2025-03-31
https://www.idealista.pt/en/imovel/33969701/,"T2 flat in Santa Engrácia, São Vicente","Santa Engrácia, São Vicente",290000,56,2,5178.57,T2,2025-03-31
https://www.idealista.pt/en/imovel/33671705/,"House in rua Washington, 27, Santa Engrácia, São Vicente","rua Washington, 27, Santa Engrácia, São Vicente",299900,63,0,4760.32,,2025-03-31
https://www.idealista.pt/en/imovel/33613343/,"T1 flat in rua António Luís Inácio, 61, Bairro dos Actores - Barão Sabrosa, Penha de França","rua António Luís Inácio, 61, Bairro dos Actores - Barão Sabrosa, Penha de França",197000,49,1,4020.41,T1,2025-03-31
https://www.idealista.pt/en/imovel/33975817/,"T1 flat in São Vicente de Fora, São Vicente","São Vicente de Fora, São Vicente",299900,63,1,4760.32,T1,2025-03-31
https://www.idealista.pt/en/imovel/33304593/,"T1 flat in Santos-o-Velho - Madragoa, Estrela","Santos-o-Velho - Madragoa, Estrela",300000,50,1,6000.0,T1,2025-03-31
https://www.idealista.pt/en/imovel/33951033/,"T1 flat in Santa Engrácia, São Vicente","Santa Engrácia, São Vicente",299900,63,1,4760.32,T1,2025-03-31
