url,title,location,price,size,num_rooms,price_per_sqm,room_type,snapshot_date
https://www.idealista.pt/en/imovel/32973030/,"T2 flat in rua Engenheiro Paulo Barros, Bairro de Santa Cruz, Benfica","rua Engenheiro Paulo Barros, Bairro de Santa Cruz, Benfica",210000,53,2,3962.26,T2,2025-03-31
https://www.idealista.pt/en/imovel/33938321/,"T1 flat in largo dos Trigueiros, Mouraria - Castelo, Santa Maria Maior","largo dos Trigueiros, Mouraria - Castelo, Santa Maria Maior",245000,60,1,4083.33,T1,2025-03-31
https://www.idealista.pt/en/imovel/30450592/,"T2 flat in rua Paz à Ajuda, Calçada da Ajuda - Belém, Ajuda","rua Paz à Ajuda, Calçada da Ajuda - Belém, Ajuda",244000,76,2,3210.53,T2,2025-03-31
https://www.idealista.pt/en/imovel/33746760/,"T2 flat in beco da Verónica, 3, São Vicente de Fora, São Vicente","beco da Verónica, 3, São Vicente de Fora, São Vicente",229000,45,2,5088.89,T2,2025-03-31
https://www.idealista.pt/en/imovel/33886997/,"T2 flat in Santa Catarina, Misericórdia","Santa Catarina, Misericórdia",288000,57,2,5052.63,T2,2025-03-31
https://www.idealista.pt/en/imovel/33789599/,"T2 flat in Baixa, Santa Maria Maior","Baixa, Santa Maria Maior",299000,72,2,4152.78,T2,2025-03-31
https://www.idealista.pt/en/imovel/33059145/,"T2 flat in Prazeres - Maria Pia, Campo de Ourique","Prazeres - Maria Pia, Campo de Ourique",275000,72,2,3819.44,T2,2025-03-31
https://www.idealista.pt/en/imovel/33359450/,"T2 flat in Marvila, Lisboa","Marvila, Lisboa",280000,86,2,3255.81,T2,2025-03-31
https://www.idealista.pt/en/imovel/33520741/,"T1 flat in rua do Vale de Santo António, Santa Engrácia, São Vicente","rua do Vale de Santo António, Santa Engrácia, São Vicente",299900,60,1,4998.33,T1,2025-03-31
https://www.idealista.pt/en/imovel/33922974/,"T2 flat in estrada de Chelas, Beato, Lisboa","estrada de Chelas, Beato, Lisboa",159000,60,2,2650.0,T2,2025-03-31
https://www.idealista.pt/en/imovel/32591572/,"T1 flat in Avenida do Uruguai, Benfica","Avenida do Uruguai, Benfica",265000,42,1,6309.52,T1,2025-03-31
https://www.idealista.pt/en/imovel/33914485/,"T2 flat in rua David Lopes, Alto de São João - Alto do Varejão, Penha de França","rua David Lopes, Alto de São João - Alto do Varejão, Penha de França",288000,65,2,4430.77,T2,2025-03-31
https://www.idealista.pt/en/imovel/33925481/,"T1 flat in Alvito - Quinta do Jacinto, Alcântara","Alvito - Quinta do Jacinto, Alcântara",230000,42,1,5476.19,T1,2025-03-31
https://www.idealista.pt/en/imovel/33340092/,"T2 flat in rua do Mato Grosso, 16, Santa Engrácia, São Vicente","rua do Mato Grosso, 16, Santa Engrácia, São Vicente",265000,59,2,4491.53,T2,2025-03-31
https://www.idealista.pt/en/imovel/33758009/,"T2 flat in rua Hugo Casaes, Nn, Santa Clara, Lisboa","rua Hugo Casaes, Nn, Santa Clara, Lisboa",200000,75,2,2666.67,T2,2025-03-31
https://www.idealista.pt/en/imovel/33244861/,"T1 flat in rua do Passadiço, 96, Campo de Santana - Santa Marta, Santo António","rua do Passadiço, 96, Campo de Santana - Santa Marta, Santo António",255000,50,1,5100.0,T1,2025-03-31
https://www.idealista.pt/en/imovel/33507444/,"T1 flat in rua General Taborda, Centro, Campolide","rua General Taborda, Centro, Campolide",210000,58,1,3620.69,T1,2025-03-31
https://www.idealista.pt/en/imovel/33120703/,"T2 flat in rua da Madalena, 90, Baixa, Santa Maria Maior","rua da Madalena, 90, Baixa, Santa Maria Maior",290000,67,2,4328.36,T2,2025-03-31
https://www.idealista.pt/en/imovel/33618417/,"T2 flat in Arneiros, Benfica","Arneiros, Benfica",295000,75,2,3933.33,T2,2025-03-31
https://www.idealista.pt/en/imovel/29027816/,"T2 flat in Anjos, Arroios","Anjos, Arroios",290000,70,2,4142.86,T2,2025-03-31
https://www.idealista.pt/en/imovel/33653372/,"T1 flat in travessa Giestal, Nn, Alto de Alcântara, Alcântara","travessa Giestal, Nn, Alto de Alcântara, Alcântara",245000,40,1,6125.0,T1,2025-03-31
https://www.idealista.pt/en/imovel/33249300/,"T2 flat in rua Borges Grainha, 38, Centro, Penha de França","rua Borges Grainha, 38, Centro, Penha de França",260000,55,2,4727.27,T2,2025-03-31
https://www.idealista.pt/en/imovel/33146222/,"T1 flat in rua Maria Pia, 164, Prazeres - Maria Pia, Campo de Ourique","rua Maria Pia, 164, Prazeres - Maria Pia, Campo de Ourique",190000,55,1,3454.55,T1,2025-03-31
https://www.idealista.pt/en/imovel/33574964/,"T1 flat in rua do Vale de Santo António, 23, São Vicente de Fora, São Vicente","rua do Vale de Santo António, 23, São Vicente de Fora, São Vicente",299900,50,1,5998.0,T1,2025-03-31
https://www.idealista.pt/en/imovel/33502393/,"T2 flat in rua Acúrsio Pereira, Nn, Olivais, Lisboa","rua Acúrsio Pereira, Nn, Olivais, Lisboa",220000,71,2,3098.59,T2,2025-03-31
https://www.idealista.pt/en/imovel/33879293/,"T2 flat in Centro, Penha de França","Centro, Penha de França",295000,105,2,2809.52,T2,2025-03-31
https://www.idealista.pt/en/imovel/33415554/,"T1 flat in Prazeres - Maria Pia, Campo de Ourique","Prazeres - Maria Pia, Campo de Ourique",249000,60,1,4150.0,T1,2025-03-31
https://www.idealista.pt/en/imovel/33840325/,"Duplex in avenida General Roçadas, Centro, Penha de França","avenida General Roçadas, Centro, Penha de França",267500,74,0,3614.86,,2025-03-31
https://www.idealista.pt/en/imovel/33804904/,"T2 flat in rua dos Remédios, Alfama, Santa Maria Maior","rua dos Remédios, Alfama, Santa Maria Maior",295000,89,2,3314.61,T2,2025-03-31
https://www.idealista.pt/en/imovel/33739267/,"T1 flat in rua da Arrábida, Nn, Santa Isabel, Campo de Ourique","rua da Arrábida, Nn, Santa Isabel, Campo de Ourique",179000,40,1,4475.0,T1,2025-03-31
https://www.idealista.pt/en/imovel/33940409/,"T1 flat, campo Amoreiras, Santa Clara, Lisboa",,170000,45,1,3777.78,T1,2025-03-31
https://www.idealista.pt/en/imovel/33746770/,"T1 flat in rua da Atalaia, 110, Bairro Alto, Misericórdia","rua da Atalaia, 110, Bairro Alto, Misericórdia",197000,43,1,4581.4,T1,2025-03-31
https://www.idealista.pt/en/imovel/33891400/,"T2 flat in travessa do Oleiro, Santa Catarina, Misericórdia","travessa do Oleiro, Santa Catarina, Misericórdia",288000,41,2,7024.39,T2,2025-03-31
https://www.idealista.pt/en/imovel/33360895/,"T1 flat in rua dos Remédios, Alfama, Santa Maria Maior","rua dos Remédios, Alfama, Santa Maria Maior",189900,53,1,3583.02,T1,2025-03-31
https://www.idealista.pt/en/imovel/33905805/,"T1 flat in Lapa, Estrela","Lapa, Estrela",249500,40,1,6237.5,T1,2025-03-31
https://www.idealista.pt/en/imovel/33836023/,"T1 flat in rua das Farinhas, Mouraria - Castelo, Santa Maria Maior","rua das Farinhas, Mouraria - Castelo, Santa Maria Maior",255000,56,1,4553.57,T1,2025-03-31
https://www.idealista.pt/en/imovel/33473969/,"Duplex in travessa Crossing Verbena, Calçada da Ajuda - Belém, Ajuda","travessa Crossing Verbena, Calçada da Ajuda - Belém, Ajuda",295000,100,0,2950.0,,2025-03-31
