url,title,location,price,size,num_rooms,room_type,details,snapshot_date,is_rental
https://example.com/rental/123,Test Rental 1,Lisbon,900.0,60.0,0.0,,T1,2025-03-31,True
https://example.com/rental/456,Test Rental 2,Porto,1200.0,85.0,0.0,,T2,2025-03-31,True
https://www.idealista.pt/en/imovel/34057380/,"T2 flat in rua do Salvador, São Vicente de Fora, São Vicente","rua do Salvador, São Vicente de Fora, São Vicente",2600.0,50.0,2.0,T2,T250 m²4th floor without lift19 Mar,2025-03-21 14:03:21,True
https://www.idealista.pt/en/imovel/34057339/,"T2 flat in rua b Ao Bairro da Liberdade, Bairro da Serafina, Campolide","rua b Ao Bairro da Liberdade, Bairro da Serafina, Campolide",2067.0,50.0,2.0,T2,T250 m²2nd floor without lift13 Mar,2025-03-16 17:01:00,True
https://www.idealista.pt/en/imovel/34057043/,"T1 flat in rua Giovanni Antinori, Rio Seco - Casalinho, Ajuda","rua Giovanni Antinori, Rio Seco - Casalinho, Ajuda",1200.0,43.0,1.0,T1,T143 m²5th floor with lift13 Mar,2025-03-16 17:01:00,True
https://www.idealista.pt/en/imovel/34057373/,"T2 flat in rua dos Fanqueiros, Baixa, Santa Maria Maior","rua dos Fanqueiros, Baixa, Santa Maria Maior",3067.0,50.0,2.0,T2,T250 m²5th floor without lift13 Mar,2025-03-16 17:01:00,True
https://www.idealista.pt/en/imovel/34046741/,"T2 flat in rua Dom Fuas Roupinho, Alto de São João - Alto do Varejão, Penha de França","rua Dom Fuas Roupinho, Alto de São João - Alto do Varejão, Penha de França",1400.0,64.0,2.0,T2,T264 m²Ground floor without lift10 Mar,2025-03-16 17:01:00,True
https://www.idealista.pt/en/imovel/34053113/,"T2 flat, Calçada de São Vicente, Alfama, Santa Maria Maior",,3267.0,50.0,2.0,T2,T250 m²1st floor without lift13 Mar,2025-03-16 17:01:00,True
https://www.idealista.pt/en/imovel/34057275/,"T2 flat in rua Tenente Ferreira Durão, Centro, Campo de Ourique","rua Tenente Ferreira Durão, Centro, Campo de Ourique",4500.0,88.0,2.0,T2,T288 m²without lift13 Mar,2025-03-16 17:01:00,True
https://www.idealista.pt/en/imovel/34057372/,"T1 flat in rua Nova da Trindade, Chiado, Santa Maria Maior","rua Nova da Trindade, Chiado, Santa Maria Maior",2433.0,50.0,1.0,T1,T150 m²2nd floor without lift19 Mar,2025-03-21 14:04:34,True
https://www.idealista.pt/en/imovel/34053086/,"T2 flat in rua dos Açores, Estefânia, São Jorge de Arroios, Arroios","rua dos Açores, Estefânia, São Jorge de Arroios, Arroios",4333.0,163.0,2.0,T2,T2163 m²without lift13 Mar,2025-03-16 17:01:00,True
https://www.idealista.pt/en/imovel/34057378/,"T1 flat, Calçada da Bica Pequena, Bica, Misericórdia",,2133.0,50.0,1.0,T1,T150 m²Ground floor without lift13 Mar,2025-03-16 17:01:00,True
https://www.idealista.pt/en/imovel/34052954/,"T2 flat in rua Dom Fuas Roupinho, Alto de São João - Alto do Varejão, Penha de França","rua Dom Fuas Roupinho, Alto de São João - Alto do Varejão, Penha de França",1300.0,64.0,2.0,T2,T264 m²Basement without lift12 Mar,2025-03-16 17:01:00,True
https://www.idealista.pt/en/imovel/34047354/,"T2 flat in estrada da Luz, Laranjeiras, São Domingos de Benfica","estrada da Luz, Laranjeiras, São Domingos de Benfica",1600.0,80.0,2.0,T2,T280 m²4th floor with lift10 Mar,2025-03-16 17:01:00,True
https://www.idealista.pt/en/imovel/34047277/,"T2 flat in rua Agostinho Neto, Alto do Lumiar - Quinta das Conchas - Quinta do Lambert, Lumiar","rua Agostinho Neto, Alto do Lumiar - Quinta das Conchas - Quinta do Lambert, Lumiar",1325.0,82.0,2.0,T2,T282 m²2nd floor with lift10 Mar,2025-03-16 17:01:00,True
https://www.idealista.pt/en/imovel/34048590/,"T1 flat in rua Nery Delgado, 14, Centro, Penha de França","rua Nery Delgado, 14, Centro, Penha de França",900.0,43.0,1.0,T1,T143 m²Ground floor without lift11 Mar,2025-03-16 17:01:00,True
https://www.idealista.pt/en/imovel/34057039/,"T2 flat in rua da Misericórdia, Bairro Alto, Misericórdia","rua da Misericórdia, Bairro Alto, Misericórdia",6667.0,50.0,2.0,T2,T250 m²without lift13 Mar,2025-03-16 17:01:00,True
https://www.idealista.pt/en/imovel/34054957/,"T1 flat in Expo Norte, Parque das Nações","Expo Norte, Parque das Nações",1550.0,84.0,1.0,T1,T184 m²3rd floor with lift12 Mar,2025-03-16 17:01:00,True
https://www.idealista.pt/en/imovel/34053034/,"T1 flat in beco do Forno do Castelo, Mouraria - Castelo, Santa Maria Maior","beco do Forno do Castelo, Mouraria - Castelo, Santa Maria Maior",1450.0,50.0,1.0,T1,T150 m²without lift13 Mar,2025-03-16 17:01:00,True
https://www.idealista.pt/en/imovel/34055593/,"T1 flat in Centro, Campolide","Centro, Campolide",1950.0,67.0,1.0,T1,T167 m²4th floor12 Mar,2025-03-16 17:01:00,True
https://www.idealista.pt/en/imovel/34015973/,"T1 flat in rua da Praia de Pedrouços, 67, Pedrouços, Belém","rua da Praia de Pedrouços, 67, Pedrouços, Belém",1600.0,82.0,1.0,T1,T182 m²2nd floor without liftPublished yesterday,2025-03-16 17:01:00,True
https://www.idealista.pt/en/imovel/34046397/,"T2 flat in rua Adolfo Coelho, 18, Alto de São João - Alto do Varejão, Penha de França","rua Adolfo Coelho, 18, Alto de São João - Alto do Varejão, Penha de França",1400.0,74.0,2.0,T2,T274 m²1st floor without lift09 Mar,2025-03-16 17:01:00,True
https://www.idealista.pt/en/imovel/34055321/,"T1 flat in São Sebastião da Pedreira, Avenidas Novas","São Sebastião da Pedreira, Avenidas Novas",2100.0,63.0,1.0,T1,T163 m²with lift12 Mar,2025-03-16 17:01:00,True
https://www.idealista.pt/en/imovel/34057276/,"T2 flat in rua dos Anjos, Anjos, Arroios","rua dos Anjos, Anjos, Arroios",3633.0,69.0,2.0,T2,T269 m²without lift13 Mar,2025-03-16 17:01:00,True
https://www.idealista.pt/en/imovel/33058586/,"Andar de moradia in beco Birbantes, Pena, Arroios","beco Birbantes, Pena, Arroios",2000.0,70.0,0.0,,T270 m²12 Mar,2025-03-16 17:01:00,True
https://www.idealista.pt/en/imovel/34059669/,"Andar de moradia in rua das Pedreiras, Centro, Belém","rua das Pedreiras, Centro, Belém",2100.0,62.0,0.0,,T262 m²13 Mar,2025-03-16 17:01:00,True
https://www.idealista.pt/en/imovel/33277714/,"T2 flat in rua Lopes, Alto de São João - Alto do Varejão, Penha de França","rua Lopes, Alto de São João - Alto do Varejão, Penha de França",1450.0,80.0,2.0,T2,T280 m²without lift11 Mar,2025-03-16 17:01:00,True
https://www.idealista.pt/en/imovel/27800797/,"T1 flat in rua da Rosa, Bairro Alto, Misericórdia","rua da Rosa, Bairro Alto, Misericórdia",1400.0,42.0,1.0,T1,T142 m²without lift11 Mar,2025-03-16 17:01:00,True
https://www.idealista.pt/en/imovel/34012458/,"T2 flat in rua Ribeiro Sanches, Lapa, Estrela","rua Ribeiro Sanches, Lapa, Estrela",2950.0,64.0,2.0,T2,T264 m²with lift11 Mar,2025-03-16 17:01:00,True
https://www.idealista.pt/en/imovel/27822334/,"T2 flat in rua das Fontainhas a São Lourenço, Mouraria - Castelo, Santa Maria Maior","rua das Fontainhas a São Lourenço, Mouraria - Castelo, Santa Maria Maior",1380.0,50.0,2.0,T2,T250 m²without lift11 Mar,2025-03-16 17:01:00,True
https://www.idealista.pt/en/imovel/33950399/,"T1 flat in rua Capelão, Mouraria - Castelo, Santa Maria Maior","rua Capelão, Mouraria - Castelo, Santa Maria Maior",1150.0,49.0,1.0,T1,T149 m²without lift11 Mar,2025-03-16 17:01:00,True
https://www.idealista.pt/en/imovel/33439184/,"T1 flat in travessa Henrique Cardoso, Alvalade, Alvalade","travessa Henrique Cardoso, Alvalade, Alvalade",1400.0,75.0,1.0,T1,T175 m²without lift11 Mar,2025-03-16 17:01:00,True
https://www.idealista.pt/en/imovel/34051254/,"T1 flat in rua Engenheiro Fernando Vicente Mendes, Laranjeiras, São Domingos de Benfica","rua Engenheiro Fernando Vicente Mendes, Laranjeiras, São Domingos de Benfica",1600.0,175.0,1.0,T1,T1175 m²with lift12 Mar,2025-03-16 17:01:07,True
https://www.idealista.pt/en/imovel/34040609/,"T2 flat in rua dos Lusíadas, Alto de Santo Amaro, Alcântara","rua dos Lusíadas, Alto de Santo Amaro, Alcântara",2250.0,75.0,2.0,T2,T275 m²without lift11 Mar,2025-03-16 17:01:07,True
https://www.idealista.pt/en/imovel/34020892/,"T1 flat in rua Eduardo Coelho, Príncipe Real - São Bento, Misericórdia","rua Eduardo Coelho, Príncipe Real - São Bento, Misericórdia",1700.0,80.0,1.0,T1,T180 m²without lift11 Mar,2025-03-16 17:01:07,True
https://www.idealista.pt/en/imovel/33977208/,"T2 flat in rua Bom Pastor, Fonte Nova - Calhariz, Benfica","rua Bom Pastor, Fonte Nova - Calhariz, Benfica",1750.0,80.0,2.0,T2,T280 m²without lift11 Mar,2025-03-16 17:01:07,True
https://www.idealista.pt/en/imovel/27801143/,"T1 flat in rua Eugénio de Castro, Campo Grande, Alvalade","rua Eugénio de Castro, Campo Grande, Alvalade",1195.0,44.0,1.0,T1,T144 m²without lift11 Mar,2025-03-16 17:01:07,True
https://www.idealista.pt/en/imovel/34012434/,"T2 flat in rua Ferreira Borges, Centro, Campo de Ourique","rua Ferreira Borges, Centro, Campo de Ourique",1750.0,64.0,2.0,T2,T264 m²without lift11 Mar,2025-03-16 17:01:07,True
https://www.idealista.pt/en/imovel/33039206/,"T2 flat in travessa do Conde de Avintes, São Vicente de Fora, São Vicente","travessa do Conde de Avintes, São Vicente de Fora, São Vicente",1200.0,60.0,2.0,T2,T260 m²without lift11 Mar,2025-03-16 17:01:07,True
https://www.idealista.pt/en/imovel/27833263/,"T1 flat in rua da Verónica, Graça, São Vicente","rua da Verónica, Graça, São Vicente",1100.0,60.0,1.0,T1,T160 m²with lift11 Mar,2025-03-16 17:01:07,True
https://www.idealista.pt/en/imovel/34012463/,"T1 flat in travessa do Cabral, Bica, Misericórdia","travessa do Cabral, Bica, Misericórdia",1850.0,42.0,1.0,T1,T142 m²without lift11 Mar,2025-03-16 17:01:07,True
https://www.idealista.pt/en/imovel/34054473/,"T1 flat in Príncipe Real - São Bento, Misericórdia","Príncipe Real - São Bento, Misericórdia",1250.0,50.0,1.0,T1,T150 m²3rd floor without lift12 Mar,2025-03-16 17:01:07,True
https://www.idealista.pt/en/imovel/33446727/,"T2 flat in rua Guiomar Torresão, Bairro Novo, Carnide","rua Guiomar Torresão, Bairro Novo, Carnide",1380.0,70.0,2.0,T2,T270 m²without lift11 Mar,2025-03-16 17:01:07,True
https://www.idealista.pt/en/imovel/33994537/,"T1 flat in rua do Garcia, Bairro Calçada dos Mestres, Campolide","rua do Garcia, Bairro Calçada dos Mestres, Campolide",1400.0,43.0,1.0,T1,T143 m²without lift11 Mar,2025-03-16 17:01:07,True
https://www.idealista.pt/en/imovel/34046095/,"Duplex, Escolas Gerais, 24, Alfama, Santa Maria Maior",,950.0,50.0,0.0,,T150 m²2nd floor without lift10 Mar,2025-03-16 17:01:07,True
https://www.idealista.pt/en/imovel/34010254/,"T2 flat in rua Marques da Silva, Centro, Penha de França","rua Marques da Silva, Centro, Penha de França",1650.0,50.0,2.0,T2,T250 m²without lift11 Mar,2025-03-16 17:01:07,True
https://www.idealista.pt/en/imovel/34046247/,"T2 flat in rua Luciana Stegagno Picchio, 15, Alto dos Moinhos, São Domingos de Benfica","rua Luciana Stegagno Picchio, 15, Alto dos Moinhos, São Domingos de Benfica",2700.0,150.0,2.0,T2,T2150 m²Ground floor with lift11 Mar,2025-03-16 17:01:07,True
https://www.idealista.pt/en/imovel/28427419/,"T1 flat, Calçada Do Monte, 23, Graça, São Vicente",,1200.0,52.0,1.0,T1,T152 m²3rd floor without lift12 Mar,2025-03-16 17:01:07,True
https://www.idealista.pt/en/imovel/34026788/,"T1 flat in rua Diogo do Couto, 5, São Vicente de Fora, São Vicente","rua Diogo do Couto, 5, São Vicente de Fora, São Vicente",1200.0,57.0,1.0,T1,T157 m²1st floor with lift12 Mar,2025-03-16 17:01:07,True
https://www.idealista.pt/en/imovel/34025898/,"T2 flat in avenida Infante Santo, Doca de Alcântara, Estrela","avenida Infante Santo, Doca de Alcântara, Estrela",3250.0,137.0,2.0,T2,T2137 m²1st floor with lift14 Mar,2025-03-16 17:01:07,True
https://www.idealista.pt/en/imovel/34050585/,"Duplex in rua Capitão Leitão, 36, Marvila, Lisboa","rua Capitão Leitão, 36, Marvila, Lisboa",1500.0,80.0,0.0,,T280 m²3rd floor without lift11 Mar,2025-03-16 17:01:07,True
https://www.idealista.pt/en/imovel/34056264/,"T2 flat in largo Rio Seco, 5, Boa Hora, Ajuda","largo Rio Seco, 5, Boa Hora, Ajuda",1150.0,80.0,2.0,T2,T280 m²4th floor with lift13 Mar,2025-03-16 17:01:07,True
https://www.idealista.pt/en/imovel/34050601/,"T2 flat in rua dos Anjos, Anjos, Arroios","rua dos Anjos, Anjos, Arroios",1600.0,58.0,2.0,T2,T258 m²3rd floor with lift11 Mar,2025-03-16 17:01:07,True
https://www.idealista.pt/en/imovel/34054468/,"T2 flat in Saldanha - Picoas, São Jorge de Arroios, Arroios","Saldanha - Picoas, São Jorge de Arroios, Arroios",2500.0,130.0,2.0,T2,T2130 m²4th floor with lift12 Mar,2025-03-16 17:01:07,True
https://www.idealista.pt/en/imovel/32841982/,"T1 flat in rua Doutora Sara Benoliel, Nn, Gare do Oriente - Zona Sul, Parque das Nações","rua Doutora Sara Benoliel, Nn, Gare do Oriente - Zona Sul, Parque das Nações",1100.0,48.0,1.0,T1,T148 m²Ground floor with lift12 Mar,2025-03-16 17:01:07,True
https://www.idealista.pt/en/imovel/34046803/,"T2 flat in Príncipe Real - São Bento, Misericórdia","Príncipe Real - São Bento, Misericórdia",1250.0,65.0,2.0,T2,T265 m²3rd floor without lift10 Mar,2025-03-16 17:01:07,True
https://www.idealista.pt/en/imovel/34012433/,"T1 flat, Calçada do Desterro, Rossio - Martim Moniz, Santa Maria Maior",,1600.0,44.0,1.0,T1,T144 m²with lift11 Mar,2025-03-16 17:01:07,True
https://www.idealista.pt/en/imovel/34048694/,"T1 flat in avenida João Crisóstomo, Nn, Campo Pequeno, Avenidas Novas","avenida João Crisóstomo, Nn, Campo Pequeno, Avenidas Novas",1350.0,65.0,1.0,T1,T165 m²7th floor with lift10 Mar,2025-03-16 17:01:16,True
https://www.idealista.pt/en/imovel/34012416/,"T2 flat in rua Infantaria 16, Centro, Campo de Ourique","rua Infantaria 16, Centro, Campo de Ourique",1250.0,62.0,2.0,T2,T262 m²with lift11 Mar,2025-03-16 17:01:16,True
https://www.idealista.pt/en/imovel/33993098/,"T1 flat in beco dos Ramos, Alfama, Santa Maria Maior","beco dos Ramos, Alfama, Santa Maria Maior",1200.0,40.0,1.0,T1,T140 m²without lift11 Mar,2025-03-16 17:01:16,True
https://www.idealista.pt/en/imovel/34055738/,"T2 flat in rua de Santo António da Glória, Praça da Alegria, Santo António","rua de Santo António da Glória, Praça da Alegria, Santo António",1700.0,65.0,2.0,T2,T265 m²without lift12 Mar,2025-03-16 17:01:16,True
https://www.idealista.pt/en/imovel/34012431/,"T1 flat in travessa do Rosário de Santa Clara, São Vicente de Fora, São Vicente","travessa do Rosário de Santa Clara, São Vicente de Fora, São Vicente",1500.0,43.0,1.0,T1,T143 m²without lift11 Mar,2025-03-16 17:01:16,True
https://www.idealista.pt/en/imovel/34048323/,"T1 flat in rua da Rosa, Bairro Alto, Misericórdia","rua da Rosa, Bairro Alto, Misericórdia",1400.0,67.0,1.0,T1,T167 m²1st floor without lift10 Mar,2025-03-16 17:01:16,True
https://www.idealista.pt/en/imovel/34049897/,"T2 flat in Centro, Campo de Ourique","Centro, Campo de Ourique",1250.0,70.0,2.0,T2,T270 m²5th floor with lift11 Mar,2025-03-16 17:01:16,True
https://www.idealista.pt/en/imovel/34040613/,"T2 flat in rua da Caridade, Campo de Santana - Santa Marta, Santo António","rua da Caridade, Campo de Santana - Santa Marta, Santo António",3000.0,64.0,2.0,T2,T264 m²without lift11 Mar,2025-03-16 17:01:16,True
https://www.idealista.pt/en/imovel/34022545/,"T1 flat in travessa do Rosário de Santa Clara, São Vicente de Fora, São Vicente","travessa do Rosário de Santa Clara, São Vicente de Fora, São Vicente",800.0,44.0,1.0,T1,T144 m²without lift11 Mar,2025-03-16 17:01:16,True
https://www.idealista.pt/en/imovel/31515577/,"T1 flat in Alto do Lumiar - Quinta das Conchas - Quinta do Lambert, Lumiar","Alto do Lumiar - Quinta das Conchas - Quinta do Lambert, Lumiar",1200.0,65.0,1.0,T1,T165 m²8th floor with lift10 Mar,2025-03-16 17:01:16,True
https://www.idealista.pt/en/imovel/34060874/,"T1 flat in Campo Grande, Alvalade","Campo Grande, Alvalade",1500.0,68.0,1.0,T1,T168 m²14 Mar,2025-03-16 17:01:16,True
https://www.idealista.pt/en/imovel/34054855/,"T1 flat in Gulbenkian - Praça Espanha, Avenidas Novas","Gulbenkian - Praça Espanha, Avenidas Novas",1700.0,70.0,1.0,T1,T170 m²4th floor with lift12 Mar,2025-03-16 17:01:16,True
https://www.idealista.pt/en/imovel/34051932/,"T1 flat in Praça da Alegria, Santo António","Praça da Alegria, Santo António",2200.0,50.0,1.0,T1,T150 m²2nd floor with lift11 Mar,2025-03-16 17:01:16,True
https://www.idealista.pt/en/imovel/34046630/,"T1 flat in rua de Santa Engrácia, Graça, São Vicente","rua de Santa Engrácia, Graça, São Vicente",1500.0,70.0,1.0,T1,T170 m²5th floor with lift10 Mar,2025-03-16 17:01:16,True
https://www.idealista.pt/en/imovel/34057332/,"T2 flat in rua das Taipas, Praça da Alegria, Santo António","rua das Taipas, Praça da Alegria, Santo António",3267.0,71.0,2.0,T2,T271 m²Ground floor without lift13 Mar,2025-03-16 17:01:16,True
https://www.idealista.pt/en/imovel/34057330/,"T2 flat in rua das Taipas, Praça da Alegria, Santo António","rua das Taipas, Praça da Alegria, Santo António",3267.0,62.0,2.0,T2,T262 m²2nd floor without lift13 Mar,2025-03-16 17:01:16,True
https://www.idealista.pt/en/imovel/34057369/,"T1 flat in rua do Meio à Lapa, Lapa, Estrela","rua do Meio à Lapa, Lapa, Estrela",2400.0,63.0,1.0,T1,T163 m²Ground floor without lift13 Mar,2025-03-16 17:01:16,True
https://www.idealista.pt/en/imovel/34057329/,"T2 flat in rua das Taipas, Praça da Alegria, Santo António","rua das Taipas, Praça da Alegria, Santo António",3267.0,62.0,2.0,T2,T262 m²2nd floor without lift13 Mar,2025-03-16 17:01:16,True
https://www.idealista.pt/en/imovel/34052695/,"T1 flat in rua Pereira e Sousa, Centro, Campo de Ourique","rua Pereira e Sousa, Centro, Campo de Ourique",2050.0,50.0,1.0,T1,T150 m²3rd floor with lift12 Mar,2025-03-16 17:01:16,True
https://www.idealista.pt/en/imovel/34057349/,"T2 flat in rua do Cruzeiro, Palácio da Ajuda, Ajuda","rua do Cruzeiro, Palácio da Ajuda, Ajuda",2867.0,50.0,2.0,T2,T250 m²Ground floor without lift13 Mar,2025-03-16 17:01:16,True
https://www.idealista.pt/en/imovel/34052685/,"T1 flat in rua de São Paulo, Cais do Sodré - Santos, Misericórdia","rua de São Paulo, Cais do Sodré - Santos, Misericórdia",2500.0,86.0,1.0,T1,T186 m²2nd floor with lift12 Mar,2025-03-16 17:01:16,True
https://www.idealista.pt/en/imovel/34046041/,"T2 flat in Expo Central, Parque das Nações","Expo Central, Parque das Nações",1750.0,92.0,2.0,T2,T292 m²with lift09 Mar,2025-03-16 17:01:16,True
https://www.idealista.pt/en/imovel/34057277/,"T2 flat in rua b Ao Bairro da Liberdade, Bairro da Serafina, Campolide","rua b Ao Bairro da Liberdade, Bairro da Serafina, Campolide",2067.0,50.0,2.0,T2,T250 m²3rd floor without lift13 Mar,2025-03-16 17:01:16,True
https://www.idealista.pt/en/imovel/34057367/,"T1 flat in rua Cavaleiro de Oliveira, Alameda - Praça do Chile - Almirante Reis, São Jorge de Arroios, Arroios","rua Cavaleiro de Oliveira, Alameda - Praça do Chile - Almirante Reis, São Jorge de Arroios, Arroios",1867.0,50.0,1.0,T1,T150 m²Ground floor without lift13 Mar,2025-03-16 17:01:16,True
https://www.idealista.pt/en/imovel/34057331/,"T2 flat in rua das Taipas, Praça da Alegria, Santo António","rua das Taipas, Praça da Alegria, Santo António",3267.0,50.0,2.0,T2,T250 m²1st floor without lift13 Mar,2025-03-16 17:01:16,True
https://www.idealista.pt/en/imovel/34057328/,"T2 flat in rua das Taipas, Praça da Alegria, Santo António","rua das Taipas, Praça da Alegria, Santo António",3267.0,65.0,2.0,T2,T265 m²3rd floor without lift13 Mar,2025-03-16 17:01:16,True
https://www.idealista.pt/en/imovel/34054400/,"T1 flat in Príncipe Real - São Bento, Misericórdia","Príncipe Real - São Bento, Misericórdia",1350.0,55.0,1.0,T1,T155 m²2nd floor without lift12 Mar,2025-03-16 17:01:16,True
https://www.idealista.pt/en/imovel/34057338/,"T2 flat in rua b Ao Bairro da Liberdade, Bairro da Serafina, Campolide","rua b Ao Bairro da Liberdade, Bairro da Serafina, Campolide",2067.0,70.0,2.0,T2,T270 m²3rd floor without lift13 Mar,2025-03-16 17:01:16,True
https://www.idealista.pt/en/imovel/34057327/,"T2 flat in rua das Taipas, Praça da Alegria, Santo António","rua das Taipas, Praça da Alegria, Santo António",3267.0,62.0,2.0,T2,T262 m²3rd floor without lift13 Mar,2025-03-16 17:01:16,True
https://www.idealista.pt/en/imovel/34054922/,"T1 flat in rua da Madalena, 192, Mouraria - Castelo, Santa Maria Maior","rua da Madalena, 192, Mouraria - Castelo, Santa Maria Maior",1800.0,49.0,1.0,T1,T149 m²1st floor without lift12 Mar,2025-03-16 17:01:27,True
https://www.idealista.pt/en/imovel/34053611/,"Penthouse in rua Luís Braille, 7, Torre de Belém, Belém","rua Luís Braille, 7, Torre de Belém, Belém",1950.0,120.0,0.0,,T2120 m²4th floor with lift12 Mar,2025-03-16 17:01:27,True
https://www.idealista.pt/en/imovel/34050405/,"T2 flat in travessa Ferreiros a Belém, 9, Centro, Belém","travessa Ferreiros a Belém, 9, Centro, Belém",1250.0,90.0,2.0,T2,T290 m²1st floor without lift11 Mar,2025-03-16 17:01:27,True
https://www.idealista.pt/en/imovel/32339617/,"T2 flat in rua Barão de Sabrosa, 256, Olaias, Areeiro","rua Barão de Sabrosa, 256, Olaias, Areeiro",1450.0,80.0,2.0,T2,T280 m²1st floor without lift09 Mar,2025-03-16 17:01:27,True
https://www.idealista.pt/en/imovel/34050588/,"T1 flat in rua actiz palmira bastos, 12, Marvila, Lisboa","rua actiz palmira bastos, 12, Marvila, Lisboa",1100.0,85.0,1.0,T1,T185 m²3rd floor with lift11 Mar,2025-03-16 17:01:27,True
https://www.idealista.pt/en/imovel/34046603/,"T1 flat in rua Possidónio da Silva, Prazeres, Estrela","rua Possidónio da Silva, Prazeres, Estrela",950.0,55.0,1.0,T1,T155 m²Ground floor without lift10 Mar,2025-03-16 17:01:27,True
https://www.idealista.pt/en/imovel/34048389/,"T2 flat in praça Sócrates da Costa, 9, Beato, Lisboa","praça Sócrates da Costa, 9, Beato, Lisboa",1400.0,80.0,2.0,T2,T280 m²1st floor without lift10 Mar,2025-03-16 17:01:27,True
https://www.idealista.pt/en/imovel/33970277/,"T2 flat in rua Doutor António Martins, 22, Sete Rios, São Domingos de Benfica","rua Doutor António Martins, 22, Sete Rios, São Domingos de Benfica",1500.0,80.0,2.0,T2,T280 m²3rd floor with lift14 Mar,2025-03-16 17:01:27,True
https://www.idealista.pt/en/imovel/34052225/,"T2 flat in rua da Venezuela, 5, Avenida do Uruguai, Benfica","rua da Venezuela, 5, Avenida do Uruguai, Benfica",1500.0,85.0,2.0,T2,T285 m²3rd floor without lift12 Mar,2025-03-16 17:01:27,True
https://www.idealista.pt/en/imovel/34049224/,"Andar de moradia in beco Surradores, 20, Mouraria - Castelo, Santa Maria Maior","beco Surradores, 20, Mouraria - Castelo, Santa Maria Maior",1000.0,50.0,0.0,,T150 m²11 Mar,2025-03-16 17:01:27,True
https://www.idealista.pt/en/imovel/34054431/,"T2 flat in Estrada de Benfica, São Domingos de Benfica","Estrada de Benfica, São Domingos de Benfica",1350.0,90.0,2.0,T2,T290 m²3rd floor with lift12 Mar,2025-03-16 17:01:27,True
https://www.idealista.pt/en/imovel/34050236/,"T1 flat in avenida Dom Rodrigo da Cunha, 22, São João de Brito, Alvalade","avenida Dom Rodrigo da Cunha, 22, São João de Brito, Alvalade",1250.0,66.0,1.0,T1,T166 m²3rd floor without lift11 Mar,2025-03-16 17:01:27,True
https://www.idealista.pt/en/imovel/34055749/,"T2 flat in Avenida do Uruguai, Benfica","Avenida do Uruguai, Benfica",1400.0,69.0,2.0,T2,T269 m²1st floor with lift12 Mar,2025-03-16 17:01:27,True
https://www.idealista.pt/en/imovel/34057702/,"T1 flat in Campo de Santana - Santa Marta, Santo António","Campo de Santana - Santa Marta, Santo António",1100.0,55.0,1.0,T1,T155 m²4th floor with lift13 Mar,2025-03-16 17:01:27,True
https://www.idealista.pt/en/imovel/33881331/,"T2 flat, campo Grande, 336, Campo Grande, Alvalade",,1250.0,75.0,2.0,T2,T275 m²4th floor without lift09 Mar,2025-03-16 17:01:27,True
https://www.idealista.pt/en/imovel/34050261/,"T2 flat in avenida Duque de Ávila, Gulbenkian - Praça Espanha, Avenidas Novas","avenida Duque de Ávila, Gulbenkian - Praça Espanha, Avenidas Novas",3000.0,100.0,2.0,T2,T2100 m²6th floor with lift11 Mar,2025-03-16 17:01:27,True
https://www.idealista.pt/en/imovel/34047183/,"T2 flat in Olivais, Lisboa","Olivais, Lisboa",1150.0,79.0,2.0,T2,T279 m²3rd floor without lift10 Mar,2025-03-16 17:01:27,True
https://www.idealista.pt/en/imovel/34045896/,"T2 flat in Centro, Penha de França","Centro, Penha de França",1400.0,60.0,2.0,T2,T260 m²3rd floor09 Mar,2025-03-16 17:01:27,True
https://www.idealista.pt/en/imovel/34052744/,"T2 flat in Graça, São Vicente","Graça, São Vicente",1150.0,75.0,2.0,T2,T275 m²12 Mar,2025-03-16 17:01:27,True
https://www.idealista.pt/en/imovel/34048795/,"T1 flat in rua Sousa Viterbo, Alto de São João - Alto do Varejão, Penha de França","rua Sousa Viterbo, Alto de São João - Alto do Varejão, Penha de França",1000.0,70.0,1.0,T1,T170 m²1st floor with lift10 Mar,2025-03-16 17:01:27,True
https://www.idealista.pt/en/imovel/34046355/,"T2 flat, Calçada do Moinho de Vento, 14, Pena, Arroios",,3000.0,140.0,2.0,T2,T2140 m²3rd floor with lift09 Mar,2025-03-16 17:01:27,True
https://www.idealista.pt/en/imovel/33167004/,"T2 flat in rua General José Paulo Fernandes, 16, Centro, Ajuda","rua General José Paulo Fernandes, 16, Centro, Ajuda",1200.0,65.0,2.0,T2,T265 m²Semi-basement without lift09 Mar,2025-03-16 17:01:27,True
https://www.idealista.pt/en/imovel/34045620/,"T2 flat in rua do Diário de Notícias, 61, Bairro Alto, Misericórdia","rua do Diário de Notícias, 61, Bairro Alto, Misericórdia",3500.0,150.0,2.0,T2,T2150 m²Ground floor without lift09 Mar,2025-03-16 17:01:27,True
https://www.idealista.pt/en/imovel/31590260/,"T1 flat in avenida Sérgio Vieira de Mello, 25, Santa Clara, Lisboa","avenida Sérgio Vieira de Mello, 25, Santa Clara, Lisboa",1150.0,65.0,1.0,T1,T165 m²2nd floor with lift10 Mar,2025-03-16 17:01:27,True
