size,num_rooms,rent_price,location,url
148 m²,T1,2495€/month,"rua Bernardo Lima, Campo de Santana - Santa Marta, Santo António",https://www.idealista.pt/en/imovel/33266102/
295 m²,T2,3435€/month,"rua de Cascais, Largo do Calvário - Lx Factory, Alcântara",https://www.idealista.pt/en/imovel/32643895/
291 m²,T2,3020€/month,"rua Áurea, Baixa, Santa Maria Maior",https://www.idealista.pt/en/imovel/31813440/
296 m²,T2,4545€/month,"rua Bernardo Lima, Campo de Santana - Santa Marta, Santo António",https://www.idealista.pt/en/imovel/33271740/
274 m²,T2,3200€/month,,https://www.idealista.pt/en/imovel/33493938/
288 m²,T2,2660€/month,"rua de São João da Mata, Lapa, Estrela",https://www.idealista.pt/en/imovel/32033832/
280 m²,T2,3105€/month,"avenida Defensores de Chaves, Saldanha - Picoas, São Jorge de Arroios, Arroios",https://www.idealista.pt/en/imovel/32681701/
280 m²,T2,2960€/month,"rua Sousa Martins, Saldanha - Picoas, São Jorge de Arroios, Arroios",https://www.idealista.pt/en/imovel/31714298/
109 m²,T2,3250€/month,"rua de São Filipe Néri, Rato - Amoreiras, Santo António",https://www.idealista.pt/en/imovel/31800213/
294 m²,T2,3420€/month,"rua Joaquim António de Aguiar, Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/31714331/
138 m²,T1,4665€/month,"praça do Príncipe Real, Príncipe Real - São Bento, Misericórdia",https://www.idealista.pt/en/imovel/31588067/
188 m²,T1,3040€/month,"avenida 5 de Outubro, Entrecampos, Avenidas Novas",https://www.idealista.pt/en/imovel/33091932/
124 m²,T1,2715€/month,"rua Ferreira Lapa, Estefânia, São Jorge de Arroios, Arroios",https://www.idealista.pt/en/imovel/33490171/
118 m²,T2,3140€/month,"rua da Misericórdia, Chiado, Santa Maria Maior",https://www.idealista.pt/en/imovel/32864282/
281 m²,T2,3100€/month,"rua de Dona Estefânia, Saldanha - Picoas, São Jorge de Arroios, Arroios",https://www.idealista.pt/en/imovel/31711742/
156 m²,T1,3060€/month,"avenida Luís Bívar, São Sebastião da Pedreira, Avenidas Novas",https://www.idealista.pt/en/imovel/32736631/
286 m²,T2,3500€/month,"travessa Henrique Cardoso, Alvalade, Alvalade",https://www.idealista.pt/en/imovel/32839180/
161 m²,T1,2325€/month,"avenida de Berlim, Olivais, Lisboa",https://www.idealista.pt/en/imovel/33220289/
159 m²,T1,2605€/month,"rua do Patrocínio, Lapa, Estrela",https://www.idealista.pt/en/imovel/32788249/
310 m²,T2,4735€/month,"rua do Desterro, Pena, Arroios",https://www.idealista.pt/en/imovel/32174345/
260 m²,T2,2400€/month,"rua do Forno do Tijolo, Anjos, Arroios",https://www.idealista.pt/en/imovel/33949460/
103 m²,T2,3585€/month,"rua de São Bento, Rato - Amoreiras, Santo António",https://www.idealista.pt/en/imovel/33035001/
101 m²,T2,2750€/month,"rua Professor Sousa da Câmara, Centro, Campolide",https://www.idealista.pt/en/imovel/33800505/
280 m²,T2,2740€/month,"rua Bernardo Lima, Campo de Santana - Santa Marta, Santo António",https://www.idealista.pt/en/imovel/33269311/
171 m²,T1,2945€/month,"rua Bernardo Lima, Campo de Santana - Santa Marta, Santo António",https://www.idealista.pt/en/imovel/33269038/
115 m²,T2,3585€/month,"rua Almeida Brandão, Lapa, Estrela",https://www.idealista.pt/en/imovel/31917163/
157 m²,T1,2535€/month,"travessa Henrique Cardoso, Alvalade, Alvalade",https://www.idealista.pt/en/imovel/32848640/
261 m²,T2,1250€/month,"estrada de Benfica, Avenida do Uruguai, Benfica",https://www.idealista.pt/en/imovel/33824378/
155 m²,T1,2430€/month,"rua do Desterro, Pena, Arroios",https://www.idealista.pt/en/imovel/32209984/
274 m²,T2,2505€/month,"rua da Lapa, Lapa, Estrela",https://www.idealista.pt/en/imovel/31860866/
164 m²,T1,2150€/month,"travessa Henrique Cardoso, Alvalade, Alvalade",https://www.idealista.pt/en/imovel/32839328/
151 m²,T1,1150€/month,"rua Andrade Corvo, Saldanha - Picoas, São Jorge de Arroios, Arroios",https://www.idealista.pt/en/imovel/29673834/
287 m²,T2,3500€/month,"rua Professor Sousa da Câmara, Centro, Campolide",https://www.idealista.pt/en/imovel/33656389/
148 m²,T2,7000€/month,"Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/33755325/
266 m²,T2,3095€/month,"rua Rodrigues Sampaio, Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/31837507/
288 m²,T2,3485€/month,"rua Bernardo Lima, Campo de Santana - Santa Marta, Santo António",https://www.idealista.pt/en/imovel/33397232/
164 m²,T1,2730€/month,,https://www.idealista.pt/en/imovel/31730749/
108 m²,T2,3545€/month,"largo do Rato, Rato - Amoreiras, Santo António",https://www.idealista.pt/en/imovel/33073058/
279 m²,T2,2895€/month,,https://www.idealista.pt/en/imovel/31651254/
175 m²,T1,2820€/month,"avenida Duque de Loulé, Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/31496359/
298 m²,T2,3515€/month,"avenida Sacadura Cabral, Av. de Roma - Campo Pequeno, Areeiro",https://www.idealista.pt/en/imovel/33217988/
288 m²,T2,3705€/month,"avenida Luís Bívar, São Sebastião da Pedreira, Avenidas Novas",https://www.idealista.pt/en/imovel/33309864/
142 m²,T2,3995€/month,"travessa Henrique Cardoso, Alvalade, Alvalade",https://www.idealista.pt/en/imovel/32831872/
152 m²,T1,1200€/month,"rua Andrade Corvo, Saldanha - Picoas, São Jorge de Arroios, Arroios",https://www.idealista.pt/en/imovel/33965616/
142 m²,T1,925€/month,,https://www.idealista.pt/en/imovel/33965001/
151 m²,T1,2355€/month,"praça Francisco Sá Carneiro, Centro, Areeiro",https://www.idealista.pt/en/imovel/33390856/
156 m²,T1,2360€/month,,https://www.idealista.pt/en/imovel/31774937/
286 m²,T2,2650€/month,"travessa Henrique Cardoso, Alvalade, Alvalade",https://www.idealista.pt/en/imovel/32834143/
160 m²,T1,2430€/month,"travessa do Noronha, Príncipe Real, Santo António",https://www.idealista.pt/en/imovel/33589159/
124 m²,T2,1750€/month,"rua Joly Braga Santos, Laranjeiras, São Domingos de Benfica",https://www.idealista.pt/en/imovel/33688252/
111 m²,T2,2945€/month,"travessa de São Plácido, Largo do Rato - Estrela, Campo de Ourique",https://www.idealista.pt/en/imovel/32299580/
283 m²,T2,3895€/month,"rua Bernardo Lima, Campo de Santana - Santa Marta, Santo António",https://www.idealista.pt/en/imovel/33271646/
299 m²,T2,1700€/month,"Centro Histórico - Quinta da Luz, Carnide",https://www.idealista.pt/en/imovel/33999383/
110 m²,T2,4045€/month,"largo das Palmeiras, Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/32502475/
113 m²,T2,2995€/month,"avenida de Roma, Campo Grande, Alvalade",https://www.idealista.pt/en/imovel/32637427/
157 m²,T1,2060€/month,"travessa Henrique Cardoso, Alvalade, Alvalade",https://www.idealista.pt/en/imovel/32846002/
113 m²,T2,2645€/month,"rua Frei Francisco Foreiro, Alameda - Praça do Chile - Almirante Reis, São Jorge de Arroios, Arroios",https://www.idealista.pt/en/imovel/31718568/
290 m²,T2,3095€/month,"rua de Santa Catarina, Santa Catarina, Misericórdia",https://www.idealista.pt/en/imovel/31883567/
117 m²,T2,3080€/month,"avenida 24 de Julho, Santos-o-Velho - Madragoa, Estrela",https://www.idealista.pt/en/imovel/32155992/
296 m²,T2,3245€/month,,https://www.idealista.pt/en/imovel/33006359/
117 m²,T2,3595€/month,"avenida 24 de Julho, Santos-o-Velho - Madragoa, Estrela",https://www.idealista.pt/en/imovel/32156046/
293 m²,T2,3505€/month,"rua Professor Sousa da Câmara, Centro, Campolide",https://www.idealista.pt/en/imovel/33201937/
271 m²,T2,3095€/month,"rua Rodrigues Sampaio, Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/31633200/
259 m²,T2,1800€/month,"rua Antónia Andrade, Anjos, Arroios",https://www.idealista.pt/en/imovel/32855956/
165 m²,T1,2560€/month,"rua Vítor Cordon, Chiado, Santa Maria Maior",https://www.idealista.pt/en/imovel/33508370/
100 m²,T2,3665€/month,"rua Joaquim António de Aguiar, Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/31522455/
283 m²,T2,3535€/month,"rua Luís Derouet, Centro, Campo de Ourique",https://www.idealista.pt/en/imovel/33147172/
178 m²,T1,3010€/month,"travessa do Possolo, Lapa, Estrela",https://www.idealista.pt/en/imovel/33096631/
281 m²,T2,4155€/month,,https://www.idealista.pt/en/imovel/32506101/
275 m²,T2,1750€/month,"rua Dom Domingos Jardo, Alto de São João - Alto do Varejão, Penha de França",https://www.idealista.pt/en/imovel/33873813/
163 m²,T1,2310€/month,"travessa Henrique Cardoso, Alvalade, Alvalade",https://www.idealista.pt/en/imovel/32841574/
288 m²,T2,2460€/month,"rua Ilha Terceira, Estefânia, São Jorge de Arroios, Arroios",https://www.idealista.pt/en/imovel/32160193/
270 m²,T2,2600€/month,"travessa do Chafariz das Terras, Lapa, Estrela",https://www.idealista.pt/en/imovel/33501814/
105 m²,T2,2755€/month,"avenida de Roma, Campo Grande, Alvalade",https://www.idealista.pt/en/imovel/32632713/
175 m²,T1,3190€/month,"rua Canto da Maya, Praça de Espanha - Sete Rios, Campolide",https://www.idealista.pt/en/imovel/33001015/
148 m²,T1,2305€/month,"rua Bernardo Lima, Campo de Santana - Santa Marta, Santo António",https://www.idealista.pt/en/imovel/33265179/
193 m²,T1,3000€/month,"Expo Central, Parque das Nações",https://www.idealista.pt/en/imovel/33937458/
275 m²,T2,2465€/month,,https://www.idealista.pt/en/imovel/31942359/
149 m²,T1,1970€/month,"rua Viriato, São Sebastião da Pedreira, Avenidas Novas",https://www.idealista.pt/en/imovel/33056750/
299 m²,T2,2820€/month,"rua Almeida e Sousa, Centro, Campo de Ourique",https://www.idealista.pt/en/imovel/33355262/
160 m²,T1,2190€/month,,https://www.idealista.pt/en/imovel/33075960/
295 m²,T2,2680€/month,"rua Almeida Brandão, Lapa, Estrela",https://www.idealista.pt/en/imovel/31917707/
137 m²,T2,3480€/month,"rua da Fé, Campo de Santana - Santa Marta, Santo António",https://www.idealista.pt/en/imovel/31504760/
284 m²,T2,1500€/month,"rua Barão de Sabrosa, Bairro dos Actores, Areeiro",https://www.idealista.pt/en/imovel/34015479/
270 m²,T2,1850€/month,"travessa Paulo Martins, 47, Calçada da Ajuda - Belém, Ajuda",https://www.idealista.pt/en/imovel/34025073/
110 m²,T2,2300€/month,"Gulbenkian - Praça Espanha, Avenidas Novas",https://www.idealista.pt/en/imovel/33925010/
148 m²,T1,2295€/month,"rua Bernardo Lima, Campo de Santana - Santa Marta, Santo António",https://www.idealista.pt/en/imovel/33268138/
294 m²,T2,3400€/month,"Príncipe Real, Santo António",https://www.idealista.pt/en/imovel/33850320/
121 m²,T1,3000€/month,"Anjos, Arroios",https://www.idealista.pt/en/imovel/33930320/
125 m²,T2,2500€/month,"Centro, Campolide",https://www.idealista.pt/en/imovel/33869743/
275 m²,T2,1150€/month,"rua Leite Vasconcelos, Graça, São Vicente",https://www.idealista.pt/en/imovel/31781410/
110 m²,T2,2800€/month,"Avenida do Uruguai, Benfica",https://www.idealista.pt/en/imovel/33798261/
144 m²,T2,2900€/month,"rua da Assunção, Baixa, Santa Maria Maior",https://www.idealista.pt/en/imovel/33922793/
165 m²,T1,2000€/month,"Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/33755402/
146 m²,T1,1600€/month,"rua do Poço dos Negros, Cais do Sodré - Santos, Misericórdia",https://www.idealista.pt/en/imovel/33681777/
163 m²,T1,2000€/month,"São Sebastião da Pedreira, Avenidas Novas",https://www.idealista.pt/en/imovel/33504009/
143 m²,T2,2950€/month,"Chiado, Santa Maria Maior",https://www.idealista.pt/en/imovel/33850819/
250 m²,T2,1150€/month,"largo Dona Estefânia, Estefânia, São Jorge de Arroios, Arroios",https://www.idealista.pt/en/imovel/32578288/
104 m²,T2,3000€/month,"Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/33958995/
120 m²,T2,3300€/month,"Praça da Alegria, Santo António",https://www.idealista.pt/en/imovel/33906369/
109 m²,T2,1850€/month,"rua Basílio Teles, Praça de Espanha - Sete Rios, Campolide",https://www.idealista.pt/en/imovel/33909254/
149 m²,T1,1350€/month,"Laranjeiras, São Domingos de Benfica",https://www.idealista.pt/en/imovel/33890215/
130 m²,T2,1450€/month,"Estrada de Benfica, São Domingos de Benfica",https://www.idealista.pt/en/imovel/33907993/
127 m²,T2,2900€/month,"Doca de Alcântara, Estrela",https://www.idealista.pt/en/imovel/33490494/
100 m²,T2,1950€/month,"travessa João de Deus, Chiado, Santa Maria Maior",https://www.idealista.pt/en/imovel/32869522/
130 m²,T2,3000€/month,"Rato - Amoreiras, Santo António",https://www.idealista.pt/en/imovel/33961825/
161 m²,T1,1200€/month,"Mouraria - Castelo, Santa Maria Maior",https://www.idealista.pt/en/imovel/33872202/
284 m²,T2,2200€/month,"Centro Histórico - Quinta da Luz, Carnide",https://www.idealista.pt/en/imovel/33669690/
127 m²,T2,2900€/month,"Doca de Alcântara, Estrela",https://www.idealista.pt/en/imovel/33481982/
142 m²,T2,1850€/month,"Laranjeiras, São Domingos de Benfica",https://www.idealista.pt/en/imovel/34016597/
110 m²,T2,2550€/month,"Casal Vistoso, Areeiro",https://www.idealista.pt/en/imovel/33858019/
151 m²,T1,1500€/month,"Príncipe Real, Santo António",https://www.idealista.pt/en/imovel/33850934/
159 m²,T1,1680€/month,"Rato - Amoreiras, Santo António",https://www.idealista.pt/en/imovel/33908602/
163 m²,T1,2000€/month,"Gulbenkian - Praça Espanha, Avenidas Novas",https://www.idealista.pt/en/imovel/34033004/
100 m²,T2,2300€/month,"São Vicente de Fora, São Vicente",https://www.idealista.pt/en/imovel/34006025/
145 m²,T2,2500€/month,"avenida Visconde de Valmor, 36, Campo Pequeno, Avenidas Novas",https://www.idealista.pt/en/imovel/33966339/
114 m²,T2,3100€/month,"Gulbenkian - Praça Espanha, Avenidas Novas",https://www.idealista.pt/en/imovel/34023265/
176 m²,T1,2250€/month,"Graça, São Vicente",https://www.idealista.pt/en/imovel/31934755/
152 m²,T2,3000€/month,"Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/33767125/
152 m²,T1,2600€/month,"Príncipe Real, Santo António",https://www.idealista.pt/en/imovel/33850971/
152 m²,T1,2200€/month,"Príncipe Real, Santo António",https://www.idealista.pt/en/imovel/33850310/
140 m²,T2,2500€/month,"avenida Visconde de Valmor, 36, Campo Pequeno, Avenidas Novas",https://www.idealista.pt/en/imovel/33973153/
185 m²,T1,1400€/month,"rua Paul Harris, Campo Grande, Alvalade",https://www.idealista.pt/en/imovel/33864356/
152 m²,T1,2300€/month,"Príncipe Real, Santo António",https://www.idealista.pt/en/imovel/33850284/
160 m²,T1,1250€/month,"Baixa, Santa Maria Maior",https://www.idealista.pt/en/imovel/33967484/
170 m²,T1,1700€/month,,https://www.idealista.pt/en/imovel/33985483/
152 m²,T1,2400€/month,"Príncipe Real, Santo António",https://www.idealista.pt/en/imovel/33850282/
151 m²,T2,7000€/month,"Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/33339078/
111 m²,T2,2700€/month,"Doca de Alcântara, Estrela",https://www.idealista.pt/en/imovel/33482266/
175 m²,T1,1750€/month,"Pena, Arroios",https://www.idealista.pt/en/imovel/34017746/
185 m²,T1,2800€/month,"Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/33850157/
103 m²,T2,2700€/month,"Doca de Alcântara, Estrela",https://www.idealista.pt/en/imovel/33513874/
172 m²,T1,1600€/month,"rua de Campolide, 368, Praça de Espanha - Sete Rios, Campolide",https://www.idealista.pt/en/imovel/33969229/
291 m²,T2,2200€/month,"rua Professor Manuel Cavaleiro de Ferreira, Nn, Telheiras, Lumiar",https://www.idealista.pt/en/imovel/34030571/
104 m²,T2,3100€/month,"rua da Esperança, 63, Santos-o-Velho - Madragoa, Estrela",https://www.idealista.pt/en/imovel/34031147/
155 m²,T1,1450€/month,"rua doutor Amaral, 16, Pena, Arroios",https://www.idealista.pt/en/imovel/32315434/
135 m²,T2,1600€/month,"rua Jorge Castilho, Casal Vistoso, Areeiro",https://www.idealista.pt/en/imovel/33898580/
108 m²,T2,3000€/month,"Rato - Amoreiras, Santo António",https://www.idealista.pt/en/imovel/33922048/
180 m²,T1,4000€/month,"rua Canto da Maya, Praça de Espanha - Sete Rios, Campolide",https://www.idealista.pt/en/imovel/33934226/
178 m²,T2,7000€/month,"Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/33954757/
171 m²,T1,2300€/month,"São Sebastião da Pedreira, Avenidas Novas",https://www.idealista.pt/en/imovel/33850821/
144 m²,T1,1300€/month,"Igreja de Benfica, Benfica",https://www.idealista.pt/en/imovel/33698821/
112 m²,T1,1750€/month,"rua Bartolomeu de Gusmão, 3, Alfama, Santa Maria Maior",https://www.idealista.pt/en/imovel/33924452/
160 m²,T1,1500€/month,"rua de Campolide, 368, Praça de Espanha - Sete Rios, Campolide",https://www.idealista.pt/en/imovel/33983276/
140 m²,T1,1200€/month,"rua Alexandre de Sá Pinto, 175, Centro, Belém",https://www.idealista.pt/en/imovel/33930194/
297 m²,T2,2100€/month,"Centro, Belém",https://www.idealista.pt/en/imovel/33866440/
120 m²,T2,2400€/month,"rua de Campolide, 368, Praça de Espanha - Sete Rios, Campolide",https://www.idealista.pt/en/imovel/33969192/
109 m²,T2,2900€/month,"Doca de Alcântara, Estrela",https://www.idealista.pt/en/imovel/33485707/
170 m²,T1,1150€/month,"rua Vicente Dias, Nn, Restelo, Belém",https://www.idealista.pt/en/imovel/34014565/
132 m²,T2,1900€/month,"Expo Norte, Parque das Nações",https://www.idealista.pt/en/imovel/34041871/
174 m²,T1,1150€/month,"rua Agostinho Neto, Nn, Alto do Lumiar - Quinta das Conchas - Quinta do Lambert, Lumiar",https://www.idealista.pt/en/imovel/34026491/
182 m²,T2,7000€/month,"avenida da Liberdade, Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/33949353/
160 m²,T1,4200€/month,"rua Gonçalves Crespo, Estefânia, São Jorge de Arroios, Arroios",https://www.idealista.pt/en/imovel/34064559/
270 m²,T2,1300€/month,"rua Maria Pia, Prazeres - Maria Pia, Campo de Ourique",https://www.idealista.pt/en/imovel/33992055/
150 m²,T1,1850€/month,"Bairro Azul - Parque Eduardo VII, Avenidas Novas",https://www.idealista.pt/en/imovel/33856882/
120 m²,T2,1600€/month,"rua C da Quinta dos Alcoutins, Quinta dos Alcoutins, Lumiar",https://www.idealista.pt/en/imovel/33886874/
158 m²,T1,1350€/month,"Pena, Arroios",https://www.idealista.pt/en/imovel/33811235/
181 m²,T1,1650€/month,"avenida Luís Bívar, Nn, São Sebastião da Pedreira, Avenidas Novas",https://www.idealista.pt/en/imovel/34019191/
160 m²,T1,1400€/month,"rua de Campolide, 368, Praça de Espanha - Sete Rios, Campolide",https://www.idealista.pt/en/imovel/33983274/
127 m²,T2,2500€/month,"rua das Farinhas, 43, Mouraria - Castelo, Santa Maria Maior",https://www.idealista.pt/en/imovel/33819274/
160 m²,T1,1600€/month,"rua Bartolomeu de Gusmão, 3, Alfama, Santa Maria Maior",https://www.idealista.pt/en/imovel/33924478/
156 m²,T1,1500€/month,"rua de Campolide, 368, Praça de Espanha - Sete Rios, Campolide",https://www.idealista.pt/en/imovel/33983292/
170 m²,T1,1450€/month,"rua do Borja, Prazeres, Estrela",https://www.idealista.pt/en/imovel/33504441/
174 m²,T1,4000€/month,"rua Castilho, 72, Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/32949729/
120 m²,T2,4000€/month,"rua Basílio Teles, Praça de Espanha - Sete Rios, Campolide",https://www.idealista.pt/en/imovel/33083569/
147 m²,T1,1050€/month,"rua Paio Peres Correia, 31 a, Alto de São João - Alto do Varejão, Penha de França",https://www.idealista.pt/en/imovel/33919126/
289 m²,T2,2500€/month,"Campo de Santana - Santa Marta, Santo António",https://www.idealista.pt/en/imovel/33662687/
110 m²,T2,3500€/month,"avenida da Liberdade, 236, Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/33748472/
260 m²,T2,1250€/month,"rua Paio Peres Correia, 31, Alto de São João - Alto do Varejão, Penha de França",https://www.idealista.pt/en/imovel/33919087/
155 m²,T1,2100€/month,"Alfama, Santa Maria Maior",https://www.idealista.pt/en/imovel/33755204/
255 m²,T2,2000€/month,"Alfama, Santa Maria Maior",https://www.idealista.pt/en/imovel/33755224/
250 m²,T2,1250€/month,"rua Brotero, 43, Calçada da Ajuda - Belém, Ajuda",https://www.idealista.pt/en/imovel/33508292/
154 m²,T2,6000€/month,"Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/28619169/
255 m²,T2,2000€/month,"Alfama, Santa Maria Maior",https://www.idealista.pt/en/imovel/33755225/
168 m²,T1,2300€/month,"Alfama, Santa Maria Maior",https://www.idealista.pt/en/imovel/33755226/
170 m²,T1,1200€/month,"alameda da Música, 30, Alto do Lumiar - Quinta das Conchas - Quinta do Lambert, Lumiar",https://www.idealista.pt/en/imovel/33992519/
150 m²,T1,4500€/month,"rua Nogueira e Sousa, Campo de Santana - Santa Marta, Santo António",https://www.idealista.pt/en/imovel/34053221/
113 m²,T2,2700€/month,"Pena, Arroios",https://www.idealista.pt/en/imovel/31085060/
180 m²,T1,2500€/month,"Saldanha - Picoas, São Jorge de Arroios, Arroios",https://www.idealista.pt/en/imovel/33204200/
146 m²,T1,1400€/month,"rua da Páscoa, 39, Santa Isabel, Campo de Ourique",https://www.idealista.pt/en/imovel/33610849/
289 m²,T2,2500€/month,"Chiado - Pç. de Camões, Misericórdia",https://www.idealista.pt/en/imovel/33999680/
173 m²,T1,2500€/month,"Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/32536015/
275 m²,T2,2300€/month,"Entrecampos, Avenidas Novas",https://www.idealista.pt/en/imovel/33800184/
172 m²,T1,3000€/month,"Santa Isabel, Campo de Ourique",https://www.idealista.pt/en/imovel/31259341/
275 m²,T2,1500€/month,"rua da Voz do Operário, 42, Graça, São Vicente",https://www.idealista.pt/en/imovel/33972374/
268 m²,T2,1750€/month,"rua da Páscoa, 39, Santa Isabel, Campo de Ourique",https://www.idealista.pt/en/imovel/33610821/
126 m²,T2,2900€/month,"Prazeres, Estrela",https://www.idealista.pt/en/imovel/33469049/
283 m²,T2,1500€/month,"Santa Clara, Lisboa",https://www.idealista.pt/en/imovel/33814439/
101 m²,T1,3000€/month,"Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/33967903/
268 m²,T2,1800€/month,"Carriche - Hospital das Forças Armadas, Lumiar",https://www.idealista.pt/en/imovel/33564301/
185 m²,T2,6200€/month,"Pena, Arroios",https://www.idealista.pt/en/imovel/33457418/
118 m²,T2,3000€/month,"Expo Sul, Parque das Nações",https://www.idealista.pt/en/imovel/33866479/
180 m²,T1,2500€/month,"Saldanha - Picoas, São Jorge de Arroios, Arroios",https://www.idealista.pt/en/imovel/33855420/
161 m²,T1,2000€/month,"Centro, Campolide",https://www.idealista.pt/en/imovel/33485775/
176 m²,T1,2800€/month,"Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/29450099/
111 m²,T2,2700€/month,"Alto de Santo Amaro, Alcântara",https://www.idealista.pt/en/imovel/33468911/
194 m²,T2,3000€/month,"Alfama, Santa Maria Maior",https://www.idealista.pt/en/imovel/33908399/
100 m²,T2,2200€/month,,https://www.idealista.pt/en/imovel/33930478/
280 m²,T2,2750€/month,"rua João de Castilho, 31300321, Calçada da Ajuda - Belém, Ajuda",https://www.idealista.pt/en/imovel/33778320/
184 m²,T1,2100€/month,"Príncipe Real - São Bento, Misericórdia",https://www.idealista.pt/en/imovel/33849408/
102 m²,T2,3800€/month,"Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/29450102/
155 m²,T1,2000€/month,"São Vicente de Fora, São Vicente",https://www.idealista.pt/en/imovel/33651806/
180 m²,T1,1800€/month,"Príncipe Real - São Bento, Misericórdia",https://www.idealista.pt/en/imovel/31782696/
281 m²,T2,3200€/month,"Príncipe Real, Santo António",https://www.idealista.pt/en/imovel/33887718/
126 m²,T2,4250€/month,"Calçada da Ajuda - Belém, Ajuda",https://www.idealista.pt/en/imovel/34007014/
272 m²,T2,1800€/month,"Largo do Calvário - Lx Factory, Alcântara",https://www.idealista.pt/en/imovel/33774677/
164 m²,T1,1950€/month,"São Sebastião da Pedreira, Avenidas Novas",https://www.idealista.pt/en/imovel/33873943/
185 m²,T1,3900€/month,"Santa Isabel, Campo de Ourique",https://www.idealista.pt/en/imovel/31958216/
163 m²,T1,1600€/month,"Centro, Campo de Ourique",https://www.idealista.pt/en/imovel/33604600/
117 m²,T2,1800€/month,"rua Luís Braille, Nn, Torre de Belém, Belém",https://www.idealista.pt/en/imovel/34009117/
170 m²,T1,1900€/month,"avenida da Liberdade, Av. da Liberdade - Marquês de Pombal, Santo António",https://www.idealista.pt/en/imovel/34036910/
161 m²,T1,1600€/month,"rua Maria Pia, Prazeres - Maria Pia, Campo de Ourique",https://www.idealista.pt/en/imovel/33595712/
160 m²,T1,1300€/month,"rua Manuel Marques, Alto do Lumiar - Quinta das Conchas - Quinta do Lambert, Lumiar",https://www.idealista.pt/en/imovel/32367810/
172 m²,T1,1700€/month,"rua de Campolide, 368, Praça de Espanha - Sete Rios, Campolide",https://www.idealista.pt/en/imovel/33969241/
130 m²,T2,1500€/month,"rua Teixeira de Pascoais, 10, Alvalade, Alvalade",https://www.idealista.pt/en/imovel/33976830/
142 m²,T1,2300€/month,"rua Pereira Henriques, 6, Marvila, Lisboa",https://www.idealista.pt/en/imovel/33874880/
168 m²,T1,1250€/month,,https://www.idealista.pt/en/imovel/33915516/
100 m²,T2,1850€/month,"rua Capitão-Mor Pedro Teixeira, 9, Restelo, Belém",https://www.idealista.pt/en/imovel/33778170/
293 m²,T2,1400€/month,"avenida Almirante Reis, Alameda - Praça do Chile - Almirante Reis, São Jorge de Arroios, Arroios",https://www.idealista.pt/en/imovel/34006199/
175 m²,T1,1520€/month,"rua da Bica de Duarte Belo, 66, Bica, Misericórdia",https://www.idealista.pt/en/imovel/32354671/
172 m²,T1,1650€/month,"rua de Campolide, 368, Praça de Espanha - Sete Rios, Campolide",https://www.idealista.pt/en/imovel/33969233/
293 m²,T2,1750€/month,"Alfama, Santa Maria Maior",https://www.idealista.pt/en/imovel/33225314/
270 m²,T2,2500€/month,"rua da Atalaia, Nn, Bairro Alto, Misericórdia",https://www.idealista.pt/en/imovel/33474435/
120 m²,T2,2450€/month,"rua de Campolide, 368, Praça de Espanha - Sete Rios, Campolide",https://www.idealista.pt/en/imovel/33969248/
113 m²,T2,2200€/month,"avenida Miguel Torga, Nn, Nova Campolide, Campolide",https://www.idealista.pt/en/imovel/33948595/
191 m²,T1,1400€/month,"rua Helena Vaz da Silva, Alto do Lumiar - Quinta das Conchas - Quinta do Lambert, Lumiar",https://www.idealista.pt/en/imovel/33971364/
128 m²,T2,2300€/month,"Beato, Lisboa",https://www.idealista.pt/en/imovel/33934784/
265 m²,T2,1800€/month,,https://www.idealista.pt/en/imovel/34030346/
144 m²,T2,4000€/month,"avenida Gomes Pereira, Avenida do Uruguai, Benfica",https://www.idealista.pt/en/imovel/32880914/
